1570112456.0,37.593306,127.017839
1570112483,np.nan,np.nan
1570112510,37.594863,127.01958
1570112522,np.nan,np.nan
1570112534,np.nan,np.nan
1570112546,np.nan,np.nan
1570112558,np.nan,np.nan
1570112570,37.599748,127.021929
1570112585,np.nan,np.nan
1570112600,np.nan,np.nan
1570112615,np.nan,np.nan
1570112630,37.603492,127.024215
1570112650,np.nan,np.nan
1570112670,np.nan,np.nan
1570112690,37.605905,127.027273
1570112720,np.nan,np.nan
1570112751,37.607624,127.029122
1570112781,np.nan,np.nan
1570112811,37.609977,127.030368
1570112831,np.nan,np.nan
1570112851,np.nan,np.nan
1570112871,37.612869,127.03025
1570112891,np.nan,np.nan
1570112911,np.nan,np.nan
1570112931,37.616425,127.030028
1570112991,37.616759,127.030005
1570113011,np.nan,np.nan
1570113031,37.618837,127.029248
1570113047,np.nan,np.nan
1570113063,np.nan,np.nan
1570113079,np.nan,np.nan
1570113095,np.nan,np.nan
1570113111,37.623939,127.027229
1570113131,np.nan,np.nan
1570113151,np.nan,np.nan
1570113171,37.626917,127.02605
1570113186,np.nan,np.nan
1570113201,np.nan,np.nan
1570113216,np.nan,np.nan
1570113233,37.630531,127.024572
1570113295,37.630747,127.024624
1570113303,np.nan,np.nan
1570113311,np.nan,np.nan
1570113319,np.nan,np.nan
1570113327,np.nan,np.nan
1570113335,np.nan,np.nan
1570113343,np.nan,np.nan
1570113357,37.637489,127.025232
1570113411,37.637509,127.025171
1570113431,np.nan,np.nan
1570113451,np.nan,np.nan
1570113471,37.639855,127.027739
1570113486,np.nan,np.nan
1570113501,np.nan,np.nan
1570113516,np.nan,np.nan
1570113531,37.642902,127.031012
1570113551,np.nan,np.nan
1570113571,np.nan,np.nan
1570113591,37.645409,127.032909
1570113606,np.nan,np.nan
1570113621,np.nan,np.nan
1570113636,np.nan,np.nan
1570113651,37.649342,127.035246
1570113666,np.nan,np.nan
1570113681,np.nan,np.nan
1570113696,np.nan,np.nan
1570113712,37.65289,127.037374
1570113727,np.nan,np.nan
1570113742,np.nan,np.nan
1570113757,np.nan,np.nan
1570113772,37.656469,127.039495
1570113833,37.656467,127.039494
1570113863,np.nan,np.nan
1570113894,37.658347,127.04059
1570113909,np.nan,np.nan
1570113924,np.nan,np.nan
1570113939,np.nan,np.nan
1570113954,37.662559,127.042529
1570113974,np.nan,np.nan
1570113994,np.nan,np.nan
1570114015,37.665671,127.04304
1570114030,np.nan,np.nan
1570114045,np.nan,np.nan
1570114060,np.nan,np.nan
1570114075,37.669474,127.043701
1570114136,37.669955,127.043781
1570114152,np.nan,np.nan
1570114168,np.nan,np.nan
1570114185,37.67275,127.044333
1570114199,np.nan,np.nan
1570114213,np.nan,np.nan
1570114227,np.nan,np.nan
1570114241,np.nan,np.nan
1570114256,37.677377,127.045016
1570114271,np.nan,np.nan
1570114286,np.nan,np.nan
1570114301,np.nan,np.nan
1570114317,37.681288,127.045684
1570114329,np.nan,np.nan
1570114341,np.nan,np.nan
1570114353,np.nan,np.nan
1570114365,np.nan,np.nan
1570114378,37.685989,127.046059
1570114419,37.686904,127.04596
1570114449,np.nan,np.nan
1570114479,37.689319,127.045592
