1570054518.0,37.614094,127.006214
1570054531,np.nan,np.nan
1570054544,np.nan,np.nan
1570054557,37.616708,127.00386
1570054999,37.616775,127.00327
1570055014,np.nan,np.nan
1570055029,np.nan,np.nan
1570055044,np.nan,np.nan
1570055062,37.613523,127.006248
1570055119,37.612392,127.007985
1570055149,np.nan,np.nan
1570055179,37.610005,127.00946
1570055199,np.nan,np.nan
1570055219,np.nan,np.nan
1570055239,37.607232,127.010439
1570055272,np.nan,np.nan
1570055305,37.604864,127.011593
1570055323,np.nan,np.nan
1570055341,np.nan,np.nan
1570055360,37.6033,127.014562
1570055390,np.nan,np.nan
1570055421,37.602842,127.016978
1570055451,np.nan,np.nan
1570055481,37.602276,127.019483
1570055496,np.nan,np.nan
1570055511,np.nan,np.nan
1570055526,np.nan,np.nan
1570055541,37.598682,127.021677
1570055551,np.nan,np.nan
1570055561,np.nan,np.nan
1570055571,np.nan,np.nan
1570055581,np.nan,np.nan
1570055591,np.nan,np.nan
1570055602,37.593743,127.018131
1570055661,37.592683,127.016416
1570055671,np.nan,np.nan
1570055681,np.nan,np.nan
1570055691,np.nan,np.nan
1570055701,np.nan,np.nan
1570055711,np.nan,np.nan
1570055722,37.590338,127.010178
1570055777,37.589853,127.009232
1570055823,37.589853,127.009232
1570055823,37.589853,127.009232
1570055846,np.nan,np.nan
1570055869,np.nan,np.nan
1570055892,np.nan,np.nan
1570055915,np.nan,np.nan
1570055938,np.nan,np.nan
1570055965,37.587012,127.002483
1570056025,37.586211,127.00168
1570056066,37.586195,127.001666
1570056086,np.nan,np.nan
1570056106,np.nan,np.nan
1570056126,np.nan,np.nan
1570056146,37.583219,126.998887
1570056196,37.582671,126.99834
1570056208,np.nan,np.nan
1570056220,np.nan,np.nan
1570056232,np.nan,np.nan
1570056246,37.579183,126.996566
1570056260,np.nan,np.nan
1570056274,np.nan,np.nan
1570056288,np.nan,np.nan
1570056302,np.nan,np.nan
1570056318,37.574533,126.997338
1570056369,37.573928,126.997485
1570056429,37.573736,126.997498
1570056449,np.nan,np.nan
1570056469,np.nan,np.nan
1570056491,37.570627,126.995284
1570056509,np.nan,np.nan
1570056527,np.nan,np.nan
1570056545,np.nan,np.nan
1570056564,37.570361,126.989988
1570056610,37.57042,126.990514
1570056671,37.570388,126.989878
1570056701,np.nan,np.nan
1570056731,37.570261,126.987412
1570056792,37.570261,126.987391
1570056822,np.nan,np.nan
1570056852,37.570289,126.984503
1570056872,np.nan,np.nan
1570056892,np.nan,np.nan
1570056913,37.567317,126.982613
1570056925,np.nan,np.nan
1570056937,np.nan,np.nan
1570056949,np.nan,np.nan
1570056961,np.nan,np.nan
1570056973,37.562657,126.981569
1570057004,np.nan,np.nan
1570057035,37.560642,126.981786
1570057093,37.560542,126.981839
1570057108,np.nan,np.nan
1570057123,np.nan,np.nan
1570057138,np.nan,np.nan
1570057153,37.556268,126.98307
1570057153,37.556268,126.98307
1570057159,np.nan,np.nan
1570057165,np.nan,np.nan
1570057171,np.nan,np.nan
1570057177,np.nan,np.nan
1570057183,np.nan,np.nan
1570057189,np.nan,np.nan
1570057195,np.nan,np.nan
1570057201,np.nan,np.nan
1570057207,np.nan,np.nan
1570057213,np.nan,np.nan
1570057219,np.nan,np.nan
1570057225,np.nan,np.nan
1570057231,np.nan,np.nan
1570057237,np.nan,np.nan
1570057243,np.nan,np.nan
1570057249,np.nan,np.nan
1570057255,np.nan,np.nan
1570057274,37.539915,126.987236
1570057294,np.nan,np.nan
1570057314,np.nan,np.nan
1570057334,37.536663,126.986725
1570057341,np.nan,np.nan
1570057348,np.nan,np.nan
1570057355,np.nan,np.nan
1570057362,np.nan,np.nan
1570057369,np.nan,np.nan
1570057376,np.nan,np.nan
1570057383,np.nan,np.nan
1570057393,37.529612,126.991106
1570057423,np.nan,np.nan
1570057454,37.52761,126.99145
1570057474,np.nan,np.nan
1570057494,np.nan,np.nan
1570057514,37.524739,126.99247
1570057522,np.nan,np.nan
1570057530,np.nan,np.nan
1570057538,np.nan,np.nan
1570057546,np.nan,np.nan
1570057554,np.nan,np.nan
1570057562,np.nan,np.nan
1570057574,37.518257,126.994657
1570057580,np.nan,np.nan
1570057586,np.nan,np.nan
1570057592,np.nan,np.nan
1570057598,np.nan,np.nan
1570057604,np.nan,np.nan
1570057610,np.nan,np.nan
1570057616,np.nan,np.nan
1570057622,np.nan,np.nan
1570057635,37.510226,126.998468
1570057647,np.nan,np.nan
1570057659,np.nan,np.nan
1570057671,np.nan,np.nan
1570057683,np.nan,np.nan
1570057695,37.505719,127.000539
1570057755,37.504861,127.001254
1570057785,np.nan,np.nan
1570057816,37.50577,127.004268
1570057836,np.nan,np.nan
1570057856,np.nan,np.nan
1570057876,37.506987,127.008089
1570057936,37.508658,127.008364
1570057997,37.509439,127.007942
1570058012,np.nan,np.nan
1570058027,np.nan,np.nan
1570058042,np.nan,np.nan
1570058057,37.513529,127.006967
1570058069,np.nan,np.nan
1570058081,np.nan,np.nan
1570058093,np.nan,np.nan
1570058106,37.516501,127.010087
1570058142,np.nan,np.nan
1570058178,37.51582,127.012555
1570058239,37.515271,127.013502
1570058300,37.516515,127.014314
1570058320,np.nan,np.nan
1570058340,np.nan,np.nan
1570058360,37.519545,127.015443
1570058420,37.520801,127.0163
1570058436,np.nan,np.nan
1570058452,np.nan,np.nan
1570058468,np.nan,np.nan
1570058485,37.522928,127.020499
1570058541,37.523848,127.022044
1570058602,37.524233,127.02277
1570058643,37.524819,127.023875
1570058683,np.nan,np.nan
1570058723,37.526216,127.026498
1570058784,37.527012,127.027971
1570058804,np.nan,np.nan
1570058824,np.nan,np.nan
1570058845,37.528422,127.030876
1570058859,np.nan,np.nan
1570058873,np.nan,np.nan
1570058887,np.nan,np.nan
1570058904,37.528747,127.036058
1570058946,37.528741,127.036574
1570058986,np.nan,np.nan
1570059026,37.527929,127.039257
1570059070,37.527909,127.039947
1570059128,37.527762,127.040552
1570059143,np.nan,np.nan
1570059158,np.nan,np.nan
1570059173,np.nan,np.nan
1570059188,37.526548,127.045022
1570059218,np.nan,np.nan
1570059248,37.524561,127.047147
1570059309,37.524427,127.047223
1570059329,np.nan,np.nan
1570059349,np.nan,np.nan
1570059370,37.524623,127.051303
1570059430,37.524746,127.053559
1570059442,np.nan,np.nan
1570059454,np.nan,np.nan
1570059466,np.nan,np.nan
1570059478,np.nan,np.nan
1570059494,37.520765,127.056211
1570059550,37.520412,127.056647
1570059610,37.519308,127.057254
1570059670,37.519325,127.057244
1570059731,37.519334,127.057239
1570059745,np.nan,np.nan
1570059759,np.nan,np.nan
1570059773,np.nan,np.nan
1570059787,np.nan,np.nan
1570059805,37.514968,127.059435
1570059820,np.nan,np.nan
1570059835,np.nan,np.nan
1570059851,37.512347,127.061054
1570059888,np.nan,np.nan
1570059926,37.510109,127.062288
1570059943,np.nan,np.nan
1570059960,np.nan,np.nan
1570059978,37.507042,127.063923
1570059996,np.nan,np.nan
1570060014,np.nan,np.nan
1570060032,37.504229,127.061978
1570060062,np.nan,np.nan
1570060093,37.503246,127.059008
1570060153,37.503241,127.058994
1570060173,np.nan,np.nan
1570060193,np.nan,np.nan
1570060213,37.499863,127.060163
1570060273,37.499053,127.060587
1570060338,37.497937,127.061155
1570060383,37.496472,127.06207
1570060393,np.nan,np.nan
1570060403,np.nan,np.nan
1570060413,np.nan,np.nan
1570060424,37.49243,127.06418
1570060437,np.nan,np.nan
1570060450,np.nan,np.nan
1570060463,np.nan,np.nan
1570060476,np.nan,np.nan
1570060489,np.nan,np.nan
1570060502,np.nan,np.nan
1570060515,37.48653,127.067244
1570060578,37.486089,127.067455
1570060592,np.nan,np.nan
1570060606,np.nan,np.nan
1570060620,np.nan,np.nan
1570060634,37.483576,127.063687
1570060669,np.nan,np.nan
1570060705,37.481951,127.061468
1570060717,np.nan,np.nan
1570060729,np.nan,np.nan
1570060741,np.nan,np.nan
1570060755,37.479249,127.065116
1570060767,np.nan,np.nan
1570060779,np.nan,np.nan
1570060791,np.nan,np.nan
1570060803,np.nan,np.nan
1570060815,37.48202,127.069762
1570060827,np.nan,np.nan
1570060839,np.nan,np.nan
1570060851,np.nan,np.nan
1570060863,np.nan,np.nan
1570060875,37.485708,127.074626
1570060875,37.485708,127.074626
1570060875,37.485708,127.074626
1570060875,37.485708,127.074626
1570060875,37.485708,127.074626
1570060952,np.nan,np.nan
1570061029,np.nan,np.nan
1570061106,np.nan,np.nan
1570061185,37.483291,127.071232
1570061195,np.nan,np.nan
1570061205,np.nan,np.nan
1570061215,np.nan,np.nan
1570061225,np.nan,np.nan
1570061236,37.480088,127.066171
1570061256,np.nan,np.nan
1570061276,37.480249,127.063484
1570061316,np.nan,np.nan
1570061356,37.481787,127.061614
1570061386,np.nan,np.nan
1570061416,37.483607,127.063825
1570061436,np.nan,np.nan
1570061456,np.nan,np.nan
1570061476,37.48596,127.067209
1570061536,37.48661,127.067324
1570061548,np.nan,np.nan
1570061560,np.nan,np.nan
1570061572,np.nan,np.nan
1570061584,np.nan,np.nan
1570061596,37.491168,127.065049
1570061616,np.nan,np.nan
1570061636,np.nan,np.nan
1570061657,37.494234,127.063491
1570061717,37.495379,127.062841
