1570054510.0,37.5703,126.988202
1570054570,37.570301,126.988214
1570054631,37.570257,126.986247
1570054690,37.570279,126.985602
1570054751,37.570294,126.983474
1570054811,37.570286,126.983192
1570054820,np.nan,np.nan
1570054829,np.nan,np.nan
1570054838,np.nan,np.nan
1570054847,np.nan,np.nan
1570054856,np.nan,np.nan
1570054865,37.564492,126.982065
1570054898,np.nan,np.nan
1570054931,37.56232,126.981367
1570054971,37.562311,126.981361
1570055048,37.560764,126.981512
1570055112,37.560558,126.98183
1570055142,np.nan,np.nan
1570055172,37.558456,126.98267
1570055192,np.nan,np.nan
1570055212,np.nan,np.nan
1570055232,37.555158,126.98317
1570055232,37.555158,126.98317
1570055239,np.nan,np.nan
1570055246,np.nan,np.nan
1570055253,np.nan,np.nan
1570055260,np.nan,np.nan
1570055267,np.nan,np.nan
1570055274,np.nan,np.nan
1570055281,np.nan,np.nan
1570055288,np.nan,np.nan
1570055295,np.nan,np.nan
1570055302,np.nan,np.nan
1570055309,np.nan,np.nan
1570055316,np.nan,np.nan
1570055323,np.nan,np.nan
1570055330,np.nan,np.nan
1570055337,np.nan,np.nan
1570055344,np.nan,np.nan
1570055352,37.539865,126.987217
1570055384,np.nan,np.nan
1570055417,37.537575,126.986606
1570055424,np.nan,np.nan
1570055431,np.nan,np.nan
1570055438,np.nan,np.nan
1570055445,np.nan,np.nan
1570055452,np.nan,np.nan
1570055459,np.nan,np.nan
1570055466,np.nan,np.nan
1570055473,np.nan,np.nan
1570055484,37.529612,126.991106
1570055533,37.527952,126.991404
1570055548,np.nan,np.nan
1570055563,np.nan,np.nan
1570055579,37.524503,126.992429
1570055594,np.nan,np.nan
1570055609,np.nan,np.nan
1570055624,np.nan,np.nan
1570055639,np.nan,np.nan
1570055654,37.51942,126.994115
1570055661,np.nan,np.nan
1570055668,np.nan,np.nan
1570055675,np.nan,np.nan
1570055682,np.nan,np.nan
1570055689,np.nan,np.nan
1570055696,np.nan,np.nan
1570055703,np.nan,np.nan
1570055714,37.512068,126.997607
1570055726,np.nan,np.nan
1570055738,np.nan,np.nan
1570055750,np.nan,np.nan
1570055762,np.nan,np.nan
1570055776,37.507454,126.999705
1570055790,np.nan,np.nan
1570055804,np.nan,np.nan
1570055818,np.nan,np.nan
1570055835,37.505569,127.003609
1570055895,37.505748,127.004196
1570055910,np.nan,np.nan
1570055925,np.nan,np.nan
1570055940,np.nan,np.nan
1570055956,37.50711,127.008464
1570056016,37.507486,127.009014
1570056050,np.nan,np.nan
1570056084,37.509476,127.008001
1570056136,37.510637,127.007293
1570056196,37.510832,127.007187
1570056216,np.nan,np.nan
1570056236,np.nan,np.nan
1570056258,37.513846,127.007296
1570056279,np.nan,np.nan
1570056300,np.nan,np.nan
1570056322,37.516501,127.010087
1570056377,37.516318,127.011707
1570056437,37.515276,127.013493
1570056497,37.515232,127.013579
1570056509,np.nan,np.nan
1570056521,np.nan,np.nan
1570056533,np.nan,np.nan
1570056545,np.nan,np.nan
1570056560,37.519694,127.015535
1570056618,37.520879,127.016449
1570056633,np.nan,np.nan
1570056648,np.nan,np.nan
1570056663,np.nan,np.nan
1570056679,37.522947,127.020349
1570056698,np.nan,np.nan
1570056718,37.524406,127.023097
1570056761,np.nan,np.nan
1570056805,37.525387,127.025266
1570056827,np.nan,np.nan
1570056849,37.526927,127.027812
1570056872,np.nan,np.nan
1570056895,np.nan,np.nan
1570056919,37.528414,127.030854
1570056949,np.nan,np.nan
1570056979,37.529067,127.033314
1570057040,37.529071,127.03334
1570057060,np.nan,np.nan
1570057080,np.nan,np.nan
1570057100,37.52845,127.037738
1570057130,np.nan,np.nan
1570057160,37.52785,127.04019
1570057175,np.nan,np.nan
1570057190,np.nan,np.nan
1570057205,np.nan,np.nan
1570057221,37.526527,127.045098
1570057251,np.nan,np.nan
1570057281,37.524892,127.04696
1570057341,37.524726,127.047054
1570057361,np.nan,np.nan
1570057381,np.nan,np.nan
1570057402,37.524561,127.050822
1570057462,37.524757,127.052276
1570057492,np.nan,np.nan
1570057522,37.523277,127.055029
1570057552,np.nan,np.nan
1570057582,37.520765,127.056211
1570057597,np.nan,np.nan
1570057612,np.nan,np.nan
1570057627,np.nan,np.nan
1570057643,37.517447,127.05822
1570057663,np.nan,np.nan
1570057683,np.nan,np.nan
1570057703,37.51461,127.059832
1570057723,np.nan,np.nan
1570057743,np.nan,np.nan
1570057763,37.511573,127.061473
1570057793,np.nan,np.nan
1570057823,37.509272,127.062737
1570057843,np.nan,np.nan
1570057863,np.nan,np.nan
1570057883,37.506024,127.064481
1570057903,np.nan,np.nan
1570057923,np.nan,np.nan
1570057943,37.504101,127.061586
1570057973,np.nan,np.nan
1570058003,37.503298,127.05916
1570058063,37.503298,127.05916
1570058093,np.nan,np.nan
1570058123,37.500975,127.05956
1570058153,np.nan,np.nan
1570058183,37.499046,127.060591
1570058194,37.497937,127.061155
1570058245,np.nan,np.nan
1570058296,37.496307,127.062161
1570058296,37.496307,127.062161
1570058328,np.nan,np.nan
1570058360,np.nan,np.nan
1570058392,np.nan,np.nan
1570058425,37.492458,127.06408
1570058464,37.491749,127.064545
1570058491,np.nan,np.nan
1570058518,np.nan,np.nan
1570058545,37.48857,127.066112
1570058560,np.nan,np.nan
1570058575,37.48653,127.067244
1570058665,37.485279,127.066113
1570058686,np.nan,np.nan
1570058708,37.483553,127.063564
1570058737,np.nan,np.nan
1570058766,37.482173,127.061771
1570058796,np.nan,np.nan
1570058826,37.480188,127.063452
1570058886,37.47935,127.064412
1570058946,37.479722,127.065927
1570058961,np.nan,np.nan
1570058976,np.nan,np.nan
1570058991,np.nan,np.nan
1570059007,37.48231,127.070212
1570059027,np.nan,np.nan
1570059047,37.484106,127.072663
1570059047,37.484106,127.072663
1570059047,37.484106,127.072663
1570059047,37.484106,127.072663
1570059047,37.484106,127.072663
1570059047,37.484106,127.072663
1570059427,37.483111,127.07099
1570059487,37.482155,127.069599
1570059502,np.nan,np.nan
1570059517,np.nan,np.nan
1570059532,np.nan,np.nan
1570059547,37.4796,127.065337
1570059577,np.nan,np.nan
