1570054210.0,37.484713,127.073538
1570054210,37.484713,127.073538
1570054210,37.484713,127.073538
1570054210,37.484713,127.073538
1570054210,37.484713,127.073538
1570054812,37.48413,127.072361
1570054827,np.nan,np.nan
1570054842,np.nan,np.nan
1570054857,np.nan,np.nan
1570054872,37.481431,127.068465
1570054892,np.nan,np.nan
1570054912,np.nan,np.nan
1570054932,37.479419,127.065028
1570054992,37.480288,127.063436
1570055053,37.480959,127.06262
1570055113,37.481857,127.061529
1570055136,np.nan,np.nan
1570055159,np.nan,np.nan
1570055182,37.483764,127.06404
1570055207,np.nan,np.nan
1570055233,37.485375,127.066244
1570055306,37.486708,127.067471
1570055330,np.nan,np.nan
1570055354,37.488542,127.066327
1570055415,37.488777,127.066206
1570055435,np.nan,np.nan
1570055455,np.nan,np.nan
1570055475,37.491611,127.064816
1570055505,np.nan,np.nan
1570055535,37.494038,127.063589
1570055595,37.49413,127.063543
1570055662,37.495758,127.062631
1570055680,np.nan,np.nan
1570055698,np.nan,np.nan
1570055716,37.498399,127.061168
1570055777,37.498735,127.060982
1570055836,37.500373,127.060085
1570055856,np.nan,np.nan
1570055876,np.nan,np.nan
1570055896,37.503008,127.058728
1570055926,np.nan,np.nan
1570055957,37.504024,127.061678
1570055974,np.nan,np.nan
1570055991,np.nan,np.nan
1570056008,np.nan,np.nan
1570056026,37.507491,127.064317
1570056042,np.nan,np.nan
1570056058,np.nan,np.nan
1570056076,37.510042,127.062693
1570056136,37.511633,127.061818
1570056166,np.nan,np.nan
1570056197,37.513621,127.060727
1570056227,np.nan,np.nan
1570056257,37.515711,127.059593
1570056272,np.nan,np.nan
1570056287,np.nan,np.nan
1570056302,np.nan,np.nan
1570056317,37.519219,127.057675
1570056347,np.nan,np.nan
1570056377,37.521408,127.056469
1570056437,37.522964,127.05561
1570056467,np.nan,np.nan
1570056497,37.524936,127.054537
1570056527,np.nan,np.nan
1570056558,37.524876,127.051695
1570056578,np.nan,np.nan
1570056598,np.nan,np.nan
1570056618,37.524411,127.048063
1570056678,37.525313,127.046868
1570056698,np.nan,np.nan
1570056718,np.nan,np.nan
1570056739,37.526943,127.044067
1570056759,np.nan,np.nan
1570056779,np.nan,np.nan
1570056799,37.52808,127.039789
1570056821,np.nan,np.nan
1570056843,np.nan,np.nan
1570056866,37.529043,127.036587
1570056893,37.529043,127.036587
1570056910,np.nan,np.nan
1570056927,np.nan,np.nan
1570056944,np.nan,np.nan
1570056961,np.nan,np.nan
1570056980,37.528373,127.030395
1570057040,37.527751,127.029047
1570057101,37.526769,127.02725
1570057121,np.nan,np.nan
1570057141,np.nan,np.nan
1570057161,37.525238,127.024377
1570057181,np.nan,np.nan
1570057201,np.nan,np.nan
1570057221,37.523655,127.021403
1570057281,37.522766,127.019694
1570057296,np.nan,np.nan
1570057311,np.nan,np.nan
1570057326,np.nan,np.nan
1570057341,37.520698,127.015827
1570057407,37.519584,127.01538
1570057434,np.nan,np.nan
1570057461,37.517478,127.014611
1570057491,np.nan,np.nan
