20191002221518,37.513578,127.060751
20191002221618,37.514053,127.060482
20191002221723,37.515381,127.059772
20191002221819,37.519187,127.057693
20191002221919,37.519721,127.0574
20191002222019,37.520804,127.056803
20191002222119,37.522396,127.055924
20191002222219,37.523162,127.0555
20191002222320,37.524785,127.054618
20191002222400,37.525148,127.054232
20191002222520,37.525136,127.054088
20191002222620,37.524565,127.049273
20191002222720,37.524343,127.047531
20191002222820,37.526571,127.045405
20191002222920,37.527155,127.04329
20191002223020,37.528175,127.039397
20191002223124,37.529043,127.036587
20191002223206,37.529043,127.036587
20191002223321,37.528483,127.030668
20191002223421,37.528022,127.029605
20191002223521,37.527307,127.028249
20191002223621,37.526332,127.026441
20191002223721,37.525289,127.024473
20191002223822,37.523661,127.021414
20191002223922,37.523118,127.020372
20191002224022,37.52023,127.015632
20191002224123,37.518409,127.014952
20191002224223,37.516249,127.014148
20191002224323,37.515551,127.013885
20191002224423,37.515536,127.013226
20191002224524,37.516703,127.011243
20191002224624,37.516412,127.00974
20191002224724,37.513717,127.006959
20191002224824,37.510984,127.006939
20191002224924,37.510211,127.007359
20191002225024,37.508897,127.008068
20191002225125,37.507405,127.008574
20191002225225,37.506491,127.005765
20191002225325,37.506343,127.005282
20191002225425,37.505638,127.002978
20191002225525,37.506966,127.000196
20191002225606,37.509398,126.999125
20191002225706,37.514159,126.99684
20191002225806,37.52008,126.994031
20191002225906,37.525226,126.992212
20191002230027,37.530249,126.991114
20191002230127,37.533596,126.988611
20191002230208,37.537004,126.986847
20191002230321,37.539725,126.987449
20191002230408,37.541627,126.988079
20191002230503,37.544059,126.988609
20191002230503,37.544059,126.988609
20191002230714,37.55712,126.98337
20191002230809,37.559067,126.982764
20191002230919,37.559678,126.982495
20191002231009,37.560524,126.982047
20191002231110,37.561239,126.981666
20191002231222,37.563048,126.981942
20191002231310,37.565449,126.982631
20191002231417,37.567519,126.982929
20191002231510,37.567519,126.982929
20191002231610,37.569068,126.982878
20191002231718,37.570139,126.985543
20191002231811,37.570099,126.984755
20191002231911,37.570096,126.985033
20191002232011,37.570094,126.985304
20191002232115,37.570245,126.989565
20191002232211,37.570192,126.989568
20191002232312,37.57029,126.991657
20191002232417,37.570507,126.994722
20191002232512,37.570576,126.996913
20191002232613,37.570757,126.99885
20191002232713,37.570861,127.001363
20191002232813,37.571388,127.001976
20191002232913,37.57292,127.002034
20191002233018,37.57502,127.002149
20191002233114,37.575482,127.002176
20191002233214,37.578043,127.002437
20191002233322,37.581119,127.002277
20191002233418,37.58457,127.001718
20191002233518,37.585071,127.00141
20191002233615,37.585404,127.001563
20191002233715,37.587626,127.00406
20191002233815,37.588272,127.005861
20191002233923,37.58931,127.008321
20191002234015,37.591468,127.012705
20191002234115,37.592219,127.014473
20191002234216,37.593381,127.017887
20191002234325,37.597921,127.021821
20191002234423,37.598307,127.021832
20191002234517,37.603054,127.023421
20191002234617,37.604098,127.025091
20191002234717,37.601962,127.023851
20191002234817,37.602011,127.020795
20191002234918,37.602988,127.018134
20191002235018,37.602964,127.017502
20191002235118,37.603556,127.015226
20191002235218,37.605129,127.01158
20191002235319,37.606656,127.010832
20191002235426,37.608396,127.009956
20191002235519,37.611188,127.008751
20191002235619,37.612542,127.007912
20191002235720,37.613306,127.006599
20191002235821,37.616708,127.00386
20191002235920,37.617101,127.002589
