1570118373.0,37.606313,127.007163
1570118388,np.nan,np.nan
1570118403,np.nan,np.nan
1570118418,np.nan,np.nan
1570118433,37.607701,127.002907
1570118463,np.nan,np.nan
1570118494,37.608591,127.000039
1570118506,np.nan,np.nan
1570118518,np.nan,np.nan
1570118530,np.nan,np.nan
1570118542,np.nan,np.nan
1570118554,37.610692,126.994681
1570118614,37.610726,126.994622
1570118627,np.nan,np.nan
1570118640,np.nan,np.nan
1570118654,37.611718,126.991062
1570118654,37.611718,126.991062
1570118665,np.nan,np.nan
1570118676,np.nan,np.nan
1570118687,np.nan,np.nan
1570118698,np.nan,np.nan
1570118709,np.nan,np.nan
1570118720,np.nan,np.nan
1570118731,np.nan,np.nan
1570118742,np.nan,np.nan
1570118753,np.nan,np.nan
1570118764,np.nan,np.nan
1570118775,np.nan,np.nan
1570118795,37.610404,126.976514
1570118815,np.nan,np.nan
1570118835,np.nan,np.nan
1570118855,37.608838,126.972974
1570118885,np.nan,np.nan
1570118915,37.607098,126.971185
1570118975,37.606584,126.969473
1570118995,np.nan,np.nan
1570119015,np.nan,np.nan
1570119035,37.605306,126.966113
1570119095,37.605012,126.965447
1570119125,np.nan,np.nan
1570119155,37.603957,126.962493
1570119215,37.603771,126.962109
1570119235,np.nan,np.nan
1570119255,np.nan,np.nan
1570119275,37.601138,126.960446
1570119305,np.nan,np.nan
1570119335,37.600383,126.95829
1570119350,np.nan,np.nan
1570119365,np.nan,np.nan
1570119380,np.nan,np.nan
1570119397,37.59691,126.956263
1570119455,37.596251,126.954411
1570119475,np.nan,np.nan
1570119495,np.nan,np.nan
1570119516,37.596628,126.950477
1570119576,37.596523,126.949197
1570119631,37.595628,126.948742
1570119652,np.nan,np.nan
1570119673,np.nan,np.nan
1570119696,37.593131,126.947447
1570119757,37.592113,126.945759
1570119797,37.592105,126.945733
1570119877,37.592028,126.944274
1570119937,37.592066,126.944183
1570119997,37.592067,126.942982
1570120058,37.592051,126.94293
1570120100,37.59195,126.942612
1570120123,np.nan,np.nan
1570120146,np.nan,np.nan
1570120170,37.590219,126.938735
1570120170,37.590219,126.938735
1570120181,np.nan,np.nan
1570120192,np.nan,np.nan
1570120203,np.nan,np.nan
1570120214,np.nan,np.nan
1570120225,np.nan,np.nan
1570120236,np.nan,np.nan
1570120247,np.nan,np.nan
1570120258,np.nan,np.nan
1570120269,np.nan,np.nan
1570120287,37.581099,126.935975
1570120318,np.nan,np.nan
1570120350,37.578746,126.935936
1570120367,np.nan,np.nan
1570120384,np.nan,np.nan
1570120401,np.nan,np.nan
1570120418,37.574878,126.935298
1570120458,37.573155,126.935473
1570120529,37.572348,126.935147
1570120541,np.nan,np.nan
1570120553,np.nan,np.nan
1570120565,np.nan,np.nan
1570120579,37.569095,126.932603
1570120632,37.568079,126.931757
1570120665,np.nan,np.nan
1570120699,37.56606,126.930213
1570120759,37.565251,126.929574
1570120789,np.nan,np.nan
1570120819,37.563201,126.930542
1570120849,np.nan,np.nan
1570120879,37.56177,126.932045
1570120898,np.nan,np.nan
1570120917,np.nan,np.nan
1570120936,37.559935,126.9357
1570120952,np.nan,np.nan
1570120968,np.nan,np.nan
1570120984,np.nan,np.nan
1570121000,37.559555,126.940314
1570121025,np.nan,np.nan
1570121050,37.558655,126.942531
1570121120,37.55796,126.942736
1570121180,37.55682,126.9428
1570121217,np.nan,np.nan
1570121254,37.556242,126.94003
1570121277,np.nan,np.nan
1570121301,37.555401,126.937611
1570121362,37.555316,126.937251
1570121422,37.55486,126.936274
1570121482,37.553917,126.934736
1570121498,np.nan,np.nan
1570121514,np.nan,np.nan
1570121530,np.nan,np.nan
1570121547,37.550712,126.9322
1570121603,37.549562,126.932057
1570121663,37.548632,126.93172
1570121693,np.nan,np.nan
1570121723,37.546482,126.930834
1570121729,np.nan,np.nan
1570121735,np.nan,np.nan
1570121741,np.nan,np.nan
1570121747,np.nan,np.nan
1570121753,np.nan,np.nan
1570121759,np.nan,np.nan
1570121765,np.nan,np.nan
1570121771,np.nan,np.nan
1570121783,37.538624,126.925932
1570121791,np.nan,np.nan
1570121799,np.nan,np.nan
1570121807,np.nan,np.nan
1570121815,np.nan,np.nan
1570121823,np.nan,np.nan
1570121831,np.nan,np.nan
1570121844,37.532617,126.921931
1570121857,np.nan,np.nan
1570121870,np.nan,np.nan
1570121884,37.530578,126.919213
1570121924,np.nan,np.nan
1570121964,37.529427,126.91735
1570122030,37.528078,126.917373
1570122038,np.nan,np.nan
1570122046,np.nan,np.nan
1570122054,np.nan,np.nan
1570122062,np.nan,np.nan
1570122070,np.nan,np.nan
1570122078,np.nan,np.nan
1570122091,37.523247,126.922498
1570122117,np.nan,np.nan
1570122144,37.521641,126.923926
1570122204,37.521583,126.924069
1570122269,37.520629,126.924752
1570122324,37.519713,126.925803
1570122354,np.nan,np.nan
1570122385,37.518077,126.927452
1570122445,37.516976,126.928337
1570122453,np.nan,np.nan
1570122461,np.nan,np.nan
1570122469,np.nan,np.nan
1570122477,np.nan,np.nan
1570122485,np.nan,np.nan
1570122493,np.nan,np.nan
1570122501,np.nan,np.nan
1570122513,37.509871,126.924054
1570122543,37.509871,126.924054
1570122543,37.509871,126.924054
1570122558,np.nan,np.nan
1570122573,np.nan,np.nan
1570122588,np.nan,np.nan
1570122603,np.nan,np.nan
1570122618,np.nan,np.nan
1570122633,np.nan,np.nan
1570122648,np.nan,np.nan
1570122663,np.nan,np.nan
1570122685,37.502108,126.920942
1570122745,37.500857,126.920452
1570122805,37.499809,126.921991
1570122865,37.499771,126.923663
1570122895,np.nan,np.nan
1570122926,37.499608,126.926481
1570122985,37.499688,126.926637
1570123045,37.499664,126.927478
1570123105,37.499646,126.92814
1570123165,37.499232,126.928084
1570123225,37.498771,126.928014
1570123278,37.497775,126.927841
1570123303,np.nan,np.nan
1570123328,np.nan,np.nan
1570123354,37.494757,126.927191
1570123365,np.nan,np.nan
1570123376,np.nan,np.nan
1570123387,np.nan,np.nan
1570123398,np.nan,np.nan
1570123409,37.490193,126.927401
1570123466,37.489809,126.927638
1570123526,37.489771,126.927656
1570123587,37.489636,126.927723
1570123647,37.489907,126.926253
1570123710,37.490023,126.92534
1570123738,np.nan,np.nan
1570123767,37.491959,126.923055
1570123828,37.492755,126.92453
1570123888,37.49272,126.924754
1570123949,37.492702,126.924872
1570123949,37.492702,126.924872
1570124070,37.492677,126.926856
1570124102,np.nan,np.nan
1570124135,37.494955,126.927379
1570124154,np.nan,np.nan
1570124173,np.nan,np.nan
1570124192,37.498281,126.928078
1570124223,np.nan,np.nan
1570124255,37.499855,126.926128
1570124269,np.nan,np.nan
1570124283,np.nan,np.nan
1570124297,np.nan,np.nan
1570124313,37.499961,126.921571
1570124372,37.499931,126.921263
1570124433,37.499938,126.920762
1570124448,np.nan,np.nan
1570124463,np.nan,np.nan
1570124478,np.nan,np.nan
1570124493,37.503851,126.921857
1570124523,np.nan,np.nan
1570124553,37.50637,126.922864
1570124588,37.506935,126.923275
1570124617,np.nan,np.nan
1570124646,np.nan,np.nan
1570124676,37.510011,126.924541
1570124705,np.nan,np.nan
1570124734,37.512596,126.92544
1570124749,np.nan,np.nan
1570124764,np.nan,np.nan
1570124779,np.nan,np.nan
1570124794,37.516483,126.928287
1570124826,np.nan,np.nan
1570124858,37.518817,126.927211
1570124876,np.nan,np.nan
1570124894,np.nan,np.nan
1570124914,37.521311,126.924775
1570124934,np.nan,np.nan
1570124954,37.522926,126.923202
1570124965,np.nan,np.nan
1570124976,np.nan,np.nan
1570124987,np.nan,np.nan
1570124998,np.nan,np.nan
1570125009,np.nan,np.nan
1570125020,np.nan,np.nan
1570125034,37.528119,126.917938
1570125054,np.nan,np.nan
1570125074,np.nan,np.nan
1570125094,37.530657,126.919642
1570125100,np.nan,np.nan
1570125106,np.nan,np.nan
1570125112,np.nan,np.nan
1570125118,np.nan,np.nan
1570125124,np.nan,np.nan
1570125130,np.nan,np.nan
1570125136,np.nan,np.nan
1570125142,np.nan,np.nan
1570125148,np.nan,np.nan
1570125155,37.538353,126.925947
1570125161,np.nan,np.nan
1570125167,np.nan,np.nan
1570125173,np.nan,np.nan
1570125179,np.nan,np.nan
1570125185,np.nan,np.nan
1570125191,np.nan,np.nan
1570125197,np.nan,np.nan
1570125203,np.nan,np.nan
1570125215,37.546043,126.93091
1570125275,37.547435,126.931462
1570125335,37.548412,126.931801
1570125375,37.549046,126.932017
1570125415,np.nan,np.nan
1570125456,37.551304,126.932751
1570125496,37.552326,126.933209
1570125576,37.553632,126.934265
1570125606,np.nan,np.nan
1570125636,37.554819,126.936461
1570125696,37.554985,126.93694
1570125756,37.55546,126.936141
1570125816,37.556166,126.934145
1570125836,np.nan,np.nan
1570125856,np.nan,np.nan
1570125877,37.557457,126.930507
1570125897,np.nan,np.nan
1570125917,37.558306,126.928188
1570125977,37.558596,126.927397
1570125997,np.nan,np.nan
1570126017,np.nan,np.nan
1570126037,np.nan,np.nan
1570126057,37.562499,126.927755
1570126098,37.563561,126.928512
1570126134,np.nan,np.nan
1570126170,37.5657,126.930163
1570126194,np.nan,np.nan
1570126218,37.567582,126.931582
1570126278,37.568261,126.932118
1570126293,np.nan,np.nan
1570126308,np.nan,np.nan
1570126323,np.nan,np.nan
1570126338,np.nan,np.nan
1570126355,37.572301,126.935413
1570126377,np.nan,np.nan
1570126399,37.574896,126.935435
1570126467,37.575337,126.935392
1570126483,np.nan,np.nan
1570126499,np.nan,np.nan
1570126516,37.578245,126.936066
1570126530,np.nan,np.nan
1570126544,np.nan,np.nan
1570126558,np.nan,np.nan
1570126575,37.582565,126.936368
1570126586,np.nan,np.nan
1570126597,np.nan,np.nan
1570126608,np.nan,np.nan
1570126621,37.58625,126.934988
1570126664,np.nan,np.nan
1570126708,37.588588,126.936332
1570126734,np.nan,np.nan
1570126760,37.589862,126.938385
1570126821,37.590182,126.939006
1570126821,37.590182,126.939006
1570126821,37.590182,126.939006
1570126821,37.590182,126.939006
1570126821,37.590182,126.939006
1570126921,np.nan,np.nan
1570127021,np.nan,np.nan
1570127121,37.591805,126.942555
1570127182,37.591894,126.944298
1570127212,np.nan,np.nan
1570127242,37.59222,126.94666
1570127257,np.nan,np.nan
1570127272,np.nan,np.nan
1570127287,np.nan,np.nan
1570127304,37.596107,126.949222
1570127362,37.595722,126.950967
1570127382,np.nan,np.nan
1570127402,np.nan,np.nan
1570127422,37.596066,126.954505
1570127452,np.nan,np.nan
1570127483,37.597723,126.956511
1570127513,np.nan,np.nan
1570127543,37.599415,126.95745
1570127574,np.nan,np.nan
1570127605,37.60095,126.959621
1570127634,np.nan,np.nan
1570127664,37.602868,126.961541
1570127678,np.nan,np.nan
1570127692,np.nan,np.nan
1570127706,np.nan,np.nan
1570127723,37.604907,126.965485
1570127743,np.nan,np.nan
1570127763,np.nan,np.nan
1570127783,37.606374,126.969156
1570127844,37.606872,126.970848
1570127859,np.nan,np.nan
1570127874,np.nan,np.nan
1570127889,np.nan,np.nan
1570127904,37.609419,126.974451
1570127927,np.nan,np.nan
1570127950,np.nan,np.nan
1570127975,37.610967,126.978368
1570128005,37.611289,126.979014
1570128012,np.nan,np.nan
1570128019,np.nan,np.nan
1570128026,np.nan,np.nan
1570128033,np.nan,np.nan
1570128040,np.nan,np.nan
1570128047,np.nan,np.nan
1570128054,np.nan,np.nan
1570128061,np.nan,np.nan
1570128068,np.nan,np.nan
1570128075,np.nan,np.nan
1570128084,37.611517,126.991614
1570128114,np.nan,np.nan
1570128144,37.610868,126.994071
1570128164,np.nan,np.nan
1570128184,np.nan,np.nan
1570128204,37.60927,126.997536
1570128224,np.nan,np.nan
1570128244,np.nan,np.nan
1570128264,37.608087,127.001247
1570128294,np.nan,np.nan
1570128324,37.607684,127.003476
1570128385,37.607579,127.004965
1570128415,np.nan,np.nan
1570128445,37.605971,127.007431
1570128485,37.605726,127.008401
1570128525,np.nan,np.nan
1570128565,37.604612,127.011357
1570128586,np.nan,np.nan
1570128607,np.nan,np.nan
1570128628,37.603358,127.014683
1570128686,37.603308,127.015263
1570128705,np.nan,np.nan
1570128724,np.nan,np.nan
1570128745,37.602359,127.019196
1570128761,np.nan,np.nan
1570128777,np.nan,np.nan
1570128793,np.nan,np.nan
1570128809,37.601874,127.024575
1570128866,37.60334,127.025873
1570128886,np.nan,np.nan
1570128906,np.nan,np.nan
1570128926,37.606071,127.027464
1570128938,np.nan,np.nan
1570128950,np.nan,np.nan
1570128962,np.nan,np.nan
1570128974,np.nan,np.nan
1570128986,37.610123,127.030387
1570129016,np.nan,np.nan
1570129046,37.612577,127.030296
1570129106,37.614231,127.030178
1570129136,np.nan,np.nan
1570129166,37.61679,127.030003
1570129197,np.nan,np.nan
1570129228,37.618837,127.029248
1570129266,37.618837,127.029248
1570129277,np.nan,np.nan
1570129288,np.nan,np.nan
1570129299,np.nan,np.nan
1570129310,np.nan,np.nan
1570129321,np.nan,np.nan
1570129332,np.nan,np.nan
1570129346,37.625042,127.026793
1570129406,37.625997,127.026416
1570129418,np.nan,np.nan
1570129430,np.nan,np.nan
1570129442,np.nan,np.nan
1570129454,np.nan,np.nan
1570129466,37.630531,127.024572
1570129496,np.nan,np.nan
1570129526,37.63249,127.023904
1570129556,np.nan,np.nan
1570129587,37.634706,127.023423
1570129647,37.635403,127.023327
1570129668,np.nan,np.nan
1570129689,np.nan,np.nan
