1570118361.0,37.634832,127.023244
1570118402,37.634672,127.023228
1570118422,np.nan,np.nan
1570118442,np.nan,np.nan
1570118462,np.nan,np.nan
1570118482,37.630549,127.024476
1570118490,np.nan,np.nan
1570118498,np.nan,np.nan
1570118506,np.nan,np.nan
1570118514,np.nan,np.nan
1570118522,np.nan,np.nan
1570118532,37.62487,127.026649
1570118610,37.62487,127.026649
1570118618,np.nan,np.nan
1570118626,np.nan,np.nan
1570118634,np.nan,np.nan
1570118642,np.nan,np.nan
1570118650,np.nan,np.nan
1570118663,37.619471,127.028799
1570118723,37.618653,127.029133
1570118730,np.nan,np.nan
1570118737,np.nan,np.nan
1570118744,np.nan,np.nan
1570118751,np.nan,np.nan
1570118762,37.613762,127.029933
1570118822,37.613762,127.029933
1570118822,37.613762,127.029933
1570118842,np.nan,np.nan
1570118862,np.nan,np.nan
1570118882,np.nan,np.nan
1570118902,np.nan,np.nan
1570118922,np.nan,np.nan
1570118942,np.nan,np.nan
1570118963,37.606914,127.028259
1570118993,np.nan,np.nan
1570119023,37.60523,127.026321
1570119060,np.nan,np.nan
1570119097,37.60365,127.024249
1570119112,np.nan,np.nan
1570119127,np.nan,np.nan
1570119142,np.nan,np.nan
1570119157,37.602557,127.019576
1570119204,37.602406,127.019366
1570119224,np.nan,np.nan
1570119244,np.nan,np.nan
1570119264,37.603555,127.015238
1570119324,37.603581,127.014879
1570119345,np.nan,np.nan
1570119366,np.nan,np.nan
1570119389,37.604864,127.011335
1570119445,37.605617,127.009453
1570119514,37.606138,127.007657
1570119531,np.nan,np.nan
1570119548,np.nan,np.nan
1570119566,37.607749,127.004477
1570119627,37.607832,127.002323
1570119657,np.nan,np.nan
1570119687,37.608606,126.999992
1570119702,np.nan,np.nan
1570119717,np.nan,np.nan
1570119732,np.nan,np.nan
1570119747,37.610536,126.994983
1570119767,np.nan,np.nan
1570119787,np.nan,np.nan
1570119807,37.611711,126.991532
1570119807,37.611711,126.991532
1570119819,np.nan,np.nan
1570119831,np.nan,np.nan
1570119843,np.nan,np.nan
1570119855,np.nan,np.nan
1570119867,np.nan,np.nan
1570119879,np.nan,np.nan
1570119891,np.nan,np.nan
1570119903,np.nan,np.nan
1570119915,np.nan,np.nan
1570119927,37.611443,126.979067
1570119947,np.nan,np.nan
1570119967,np.nan,np.nan
1570119987,37.609924,126.975356
1570120007,np.nan,np.nan
1570120027,np.nan,np.nan
1570120047,37.608194,126.972535
1570120067,np.nan,np.nan
1570120087,np.nan,np.nan
1570120108,37.606646,126.969683
1570120129,np.nan,np.nan
1570120150,np.nan,np.nan
1570120172,37.605322,126.966043
1570120200,np.nan,np.nan
1570120228,37.604306,126.96349
1570120258,np.nan,np.nan
1570120288,37.602882,126.961429
1570120318,np.nan,np.nan
1570120349,37.601093,126.960109
1570120379,np.nan,np.nan
1570120409,37.600058,126.957947
1570120429,np.nan,np.nan
1570120449,np.nan,np.nan
1570120470,37.59691,126.956263
1570120500,np.nan,np.nan
1570120530,37.596601,126.953767
1570120571,37.595787,126.952236
1570120611,np.nan,np.nan
1570120651,37.595867,126.948855
1570120681,np.nan,np.nan
1570120711,37.594154,126.948005
1570120771,37.592643,126.946936
1570120832,37.592227,126.946115
1570120892,37.592043,126.945518
1570120952,37.591898,126.945018
1570121013,37.59219,126.943263
1570121072,37.592118,126.943143
1570121102,np.nan,np.nan
1570121132,37.591282,126.94102
1570121161,np.nan,np.nan
1570121190,37.590219,126.938735
1570121205,np.nan,np.nan
1570121220,np.nan,np.nan
1570121235,np.nan,np.nan
1570121253,37.587711,126.935429
1570121265,np.nan,np.nan
1570121277,np.nan,np.nan
1570121289,np.nan,np.nan
1570121301,np.nan,np.nan
1570121313,37.582896,126.936096
1570121340,np.nan,np.nan
1570121367,37.581099,126.935975
1570121383,np.nan,np.nan
1570121399,np.nan,np.nan
1570121415,np.nan,np.nan
1570121433,37.576739,126.935463
1570121453,np.nan,np.nan
1570121473,np.nan,np.nan
1570121493,37.573712,126.935479
1570121553,37.572376,126.935166
1570121573,np.nan,np.nan
1570121593,np.nan,np.nan
1570121613,37.569397,126.932838
1570121675,37.568079,126.931757
1570121704,np.nan,np.nan
1570121733,37.566207,126.93033
1570121793,37.56519,126.929526
1570121823,np.nan,np.nan
1570121853,37.56311,126.930642
1570121884,37.56177,126.932045
1570121904,np.nan,np.nan
1570121924,np.nan,np.nan
1570121945,37.559935,126.9357
1570121967,np.nan,np.nan
1570121989,np.nan,np.nan
1570122011,np.nan,np.nan
1570122034,37.559999,126.940279
1570122094,37.559065,126.941458
1570122104,37.558655,126.942531
1570122159,np.nan,np.nan
1570122214,37.556816,126.942801
1570122244,np.nan,np.nan
1570122275,37.556063,126.939618
1570122305,np.nan,np.nan
1570122335,37.555319,126.937264
1570122395,37.55468,126.935982
1570122415,np.nan,np.nan
1570122435,np.nan,np.nan
1570122455,37.55226,126.933052
1570122485,np.nan,np.nan
1570122515,37.549881,126.932159
1570122575,37.548742,126.931759
1570122615,37.548306,126.931604
1570122625,np.nan,np.nan
1570122635,np.nan,np.nan
1570122645,np.nan,np.nan
1570122655,np.nan,np.nan
1570122665,np.nan,np.nan
1570122675,np.nan,np.nan
1570122685,np.nan,np.nan
1570122695,37.541575,126.927912
1570122701,np.nan,np.nan
1570122707,np.nan,np.nan
1570122713,np.nan,np.nan
1570122719,np.nan,np.nan
1570122725,np.nan,np.nan
1570122731,np.nan,np.nan
1570122737,np.nan,np.nan
1570122743,np.nan,np.nan
1570122749,np.nan,np.nan
1570122755,37.53339,126.922446
1570122815,37.532517,126.921865
1570122835,np.nan,np.nan
1570122855,np.nan,np.nan
1570122876,37.530549,126.919167
1570122906,np.nan,np.nan
1570122936,37.528916,126.916936
1570122996,37.528274,126.917379
1570123056,37.527879,126.917783
1570123076,37.526977,126.918707
1570123088,np.nan,np.nan
1570123100,np.nan,np.nan
1570123112,np.nan,np.nan
1570123124,np.nan,np.nan
1570123136,np.nan,np.nan
1570123148,np.nan,np.nan
1570123160,np.nan,np.nan
1570123177,37.521294,126.924277
1570123207,np.nan,np.nan
1570123237,37.519795,126.925725
1570123267,np.nan,np.nan
1570123297,37.517974,126.927558
1570123337,37.517319,126.928225
1570123377,np.nan,np.nan
1570123417,37.514895,126.926999
1570123425,np.nan,np.nan
1570123433,np.nan,np.nan
1570123441,np.nan,np.nan
1570123449,np.nan,np.nan
1570123457,np.nan,np.nan
1570123469,37.509871,126.924054
1570123523,37.509871,126.924054
1570123535,np.nan,np.nan
1570123547,np.nan,np.nan
1570123559,np.nan,np.nan
1570123571,np.nan,np.nan
1570123583,np.nan,np.nan
1570123597,37.504318,126.921887
1570123610,np.nan,np.nan
1570123623,np.nan,np.nan
1570123637,37.501507,126.920707
1570123697,37.500885,126.920463
1570123778,37.500685,126.920384
1570123808,np.nan,np.nan
1570123838,37.499791,126.922928
1570123851,np.nan,np.nan
1570123864,np.nan,np.nan
1570123878,37.499694,126.926425
1570123958,37.499651,126.927944
1570123978,np.nan,np.nan
1570123998,37.497775,126.927841
1570124036,37.497775,126.927841
1570124065,np.nan,np.nan
