1570110935.0,37.527046,127.0279
1570110961.0,37.5275,127.02884
1570110987.0,37.528015,127.030136
1570111015.0,37.528477,127.03096
1570111045.0,37.528812,127.03226
1570111075.0,37.52901,127.033226
1570111136.0,37.529022,127.03324
1570111166.0,37.528973,127.034805
1570111196.0,37.528763,127.03642
1570111256.0,37.528694,127.03665
1570111297.0,37.528233,127.03858
1570111357.0,37.52788,127.04006
1570111417.0,37.527683,127.04087
1570111440.0,37.52732,127.04237
1570111463.0,37.526924,127.04378
1570111486.0,37.526493,127.04525
1570111503.0,37.5257,127.04605
1570111520.0,37.524925,127.04683
1570111538.0,37.52425,127.04768
1570111558.0,37.524387,127.04912
1570111578.0,37.524532,127.05063
1570111599.0,37.524673,127.052124
1570111610.0,37.524155,127.05302
1570111621.0,37.52356,127.053825
1570111632.0,37.52283,127.054596
1570111643.0,37.52204,127.055374
1570111658.0,37.521194,127.05614
1570111673.0,37.520256,127.05685
1570111688.0,37.519405,127.05735
1570111703.0,37.518433,127.05767
1570111719.0,37.5175,127.058266
1570111749.0,37.51639,127.05898
1570111779.0,37.51531,127.05935
1570111839.0,37.514866,127.05979
1570111909.0,37.514633,127.05989
1570111925.0,37.51372,127.06045
1570111941.0,37.51273,127.06076
1570111959.0,37.51168,127.06145
1570112020.0,37.510258,127.062225
1570112060.0,37.509632,127.06241
1570112100.0,37.50842,127.06305
1570112140.0,37.50726,127.06376
1570112170.0,37.506203,127.06447
1570112201.0,37.505238,127.06502
1570112223.0,37.50477,127.06375
1570112245.0,37.504402,127.06257
1570112269.0,37.50404,127.06145
1570112295.0,37.50368,127.060135
1570112321.0,37.503223,127.05918
1570112381.0,37.501835,127.059166
1570112396.0,37.500874,127.05958
1570112411.0,37.499935,127.05999
1570112426.0,37.49889,127.060684
1570112442.0,37.497917,127.06128
1570112502.0,37.49661,127.06208
1570112572.0,37.496014,127.06224
1570112597.0,37.49501,127.06298
1570112622.0,37.49392,127.06371
1570112634.0,37.493004,127.06406
1570112646.0,37.492046,127.064514
1570112658.0,37.491196,127.065094
1570112670.0,37.490242,127.0653
1570112682.0,37.489338,127.06587
1570112694.0,37.48851,127.066055
1570112715.0,37.487453,127.066765
1570112736.0,37.486538,127.06732
1570112754.0,37.48574,127.066284
1570112772.0,37.484978,127.06532
1570112790.0,37.48425,127.064514
1570112811.0,37.483562,127.063675
1570112842.0,37.482704,127.0624
1570112874.0,37.481907,127.06147
1570112890.0,37.480923,127.06235
1570112906.0,37.480087,127.06343
1570112924.0,37.479485,127.064445
1570112984.0,37.480183,127.0636
1570113014.0,37.480896,127.062515
1570113045.0,37.48167,127.06163
1570113068.0,37.4823,127.06238
1570113091.0,37.482975,127.06314
1570113116.0,37.483723,127.0639
1570113145.0,37.484356,127.064865
1570113175.0,37.485096,127.06589
1570113191.0,37.485985,127.06605
1570113207.0,37.48701,127.066284
1570113225.0,37.488045,127.06665
1570113255.0,37.489296,127.066025
1570113285.0,37.49048,127.06529
1570113300.0,37.49144,127.06509
1570113315.0,37.492348,127.06451
1570113330.0,37.4932,127.0639
1570113345.0,37.494118,127.06369
1570113414.0,37.49554,127.06295
1570113431.0,37.49644,127.06228
1570113448.0,37.497303,127.06207
1570113467.0,37.498093,127.06148
1570113526.0,37.498825,127.06085
1570113556.0,37.499813,127.06052
1570113586.0,37.50078,127.0599
1570113647.0,37.501217,127.05976
1570113668.0,37.502155,127.06044
1570113689.0,37.503056,127.0612
1570113710.0,37.503933,127.06204
1570113738.0,37.50445,127.06313
1570113767.0,37.50497,127.064514
1570113828.0,37.5057,127.06512
1570113848.0,37.506523,127.06453
1570113868.0,37.507473,127.06414
1570113888.0,37.50839,127.063705
1570113918.0,37.509293,127.06303
1570113948.0,37.510178,127.062485
1570114009.0,37.51055,127.06227
1570114048.0,37.511032,127.06221
1570114129.0,37.51159,127.062
1570114144.0,37.51243,127.06146
1570114159.0,37.51331,127.06089
1570114174.0,37.514145,127.060684
1570114191.0,37.51508,127.06008
1570114251.0,37.515644,127.05975
1570114265.0,37.51656,127.05917
1570114279.0,37.517532,127.058556
1570114293.0,37.518475,127.05823
1570114309.0,37.519413,127.05761
1570114369.0,37.51976,127.0575
1570114430.0,37.521263,127.056694
1570114463.0,37.522205,127.05611
1570114497.0,37.523117,127.055405
1570114524.0,37.524033,127.055176
1570114551.0,37.5248,127.05459
1570114611.0,37.525105,127.05381
1570114631.0,37.525,127.052315
1570114651.0,37.5248,127.05083
1570114671.0,37.524582,127.0494
1570114731.0,37.524452,127.04854
1570114791.0,37.524414,127.04758
1570114811.0,37.5251,127.04678
1570114831.0,37.525887,127.04569
1570114852.0,37.52666,127.04485
1570114872.0,37.527058,127.04388
1570114892.0,37.527378,127.042534
1570114912.0,37.527687,127.04153
1570114972.0,37.528072,127.03995
1570115002.0,37.528366,127.03862
1570115032.0,37.528614,127.03767
1570115086.0,37.529,127.036476
1570115086.0,37.52902,127.03647
1570115086.0,37.529026,127.03645
1570115123.0,37.529026,127.03548
1570115160.0,37.52899,127.034065
1570115197.0,37.528862,127.03307
