1570168781.0,37.513315,126.947977
1570168801,37.513315,126.947977
1570168837,np.nan,np.nan
1570168873,np.nan,np.nan
1570168911,37.513713,126.943581
1570168931,np.nan,np.nan
1570168951,np.nan,np.nan
1570168971,37.513455,126.94014
1570168991,np.nan,np.nan
1570169011,np.nan,np.nan
1570169032,37.510256,126.940076
1570169060,np.nan,np.nan
1570169088,37.508211,126.939968
1570169109,np.nan,np.nan
1570169130,np.nan,np.nan
1570169152,37.504793,126.938745
1570169172,np.nan,np.nan
1570169192,np.nan,np.nan
1570169213,37.502897,126.935698
1570169228,np.nan,np.nan
1570169243,np.nan,np.nan
1570169258,np.nan,np.nan
1570169273,37.50056,126.931851
1570169317,37.499996,126.930909
1570169335,np.nan,np.nan
1570169353,37.499752,126.928258
1570169371,np.nan,np.nan
1570169389,np.nan,np.nan
1570169407,np.nan,np.nan
1570169425,np.nan,np.nan
1570169447,37.494757,126.927191
1570169480,np.nan,np.nan
1570169513,37.492277,126.926674
1570169533,np.nan,np.nan
1570169553,np.nan,np.nan
1570169574,37.489095,126.927963
1570169604,np.nan,np.nan
1570169634,37.486864,126.928989
1570169649,np.nan,np.nan
1570169664,np.nan,np.nan
1570169679,np.nan,np.nan
1570169694,37.483089,126.929691
1570169754,37.48264,126.929741
1570169785,np.nan,np.nan
1570169816,37.48056,126.929829
1570169845,np.nan,np.nan
1570169875,37.478624,126.931833
1570169921,37.477918,126.932724
1570169945,np.nan,np.nan
1570169969,np.nan,np.nan
1570169995,37.477067,126.936112
1570170055,37.476408,126.93666
1570170075,np.nan,np.nan
1570170095,np.nan,np.nan
1570170115,37.474058,126.933719
1570170175,37.472418,126.933094
1570170205,np.nan,np.nan
1570170235,37.470026,126.933067
1570170265,np.nan,np.nan
1570170295,37.468067,126.93199
1570170315,np.nan,np.nan
1570170335,37.465849,126.931278
1570170355,np.nan,np.nan
1570170375,np.nan,np.nan
1570170395,np.nan,np.nan
1570170415,37.46218,126.931736
1570170435,np.nan,np.nan
1570170455,np.nan,np.nan
1570170475,37.458875,126.930028
1570170495,np.nan,np.nan
1570170515,np.nan,np.nan
1570170535,37.460397,126.92708
1570170565,np.nan,np.nan
1570170596,37.461361,126.924689
1570170626,np.nan,np.nan
1570170656,37.459899,126.922689
1570170676,np.nan,np.nan
1570170696,np.nan,np.nan
1570170716,37.457408,126.920982
1570170727,np.nan,np.nan
1570170738,np.nan,np.nan
1570170749,np.nan,np.nan
1570170760,np.nan,np.nan
1570170772,37.452682,126.920867
1570170783,np.nan,np.nan
1570170794,np.nan,np.nan
1570170805,np.nan,np.nan
1570170817,37.448725,126.921206
1570170829,np.nan,np.nan
