1570118375.0,37.480939,127.068009
1570118385,np.nan,np.nan
1570118395,np.nan,np.nan
1570118405,np.nan,np.nan
1570118415,np.nan,np.nan
1570118425,np.nan,np.nan
1570118435,37.485041,127.074025
1570118495,37.485388,127.074541
1570118495,37.485388,127.074541
1570118495,37.485388,127.074541
1570118495,37.485388,127.074541
1570118543,np.nan,np.nan
1570118591,np.nan,np.nan
1570118639,np.nan,np.nan
1570118687,np.nan,np.nan
1570118735,37.482408,127.069987
1570118745,np.nan,np.nan
1570118755,np.nan,np.nan
1570118765,np.nan,np.nan
1570118775,np.nan,np.nan
1570118785,np.nan,np.nan
1570118796,37.479936,127.063865
1570118816,np.nan,np.nan
1570118836,np.nan,np.nan
1570118856,37.482148,127.061831
1570118876,np.nan,np.nan
1570118896,37.483694,127.063945
1570118935,np.nan,np.nan
1570118974,37.485056,127.065807
1570118996,np.nan,np.nan
1570119019,37.486708,127.067471
1570119048,np.nan,np.nan
1570119077,37.488707,127.066242
1570119095,np.nan,np.nan
1570119113,np.nan,np.nan
1570119131,np.nan,np.nan
1570119151,37.492785,127.064278
1570119174,np.nan,np.nan
1570119198,37.495189,127.062947
1570119218,np.nan,np.nan
1570119238,np.nan,np.nan
1570119258,37.49805,127.061362
1570119319,37.499023,127.060823
1570119349,np.nan,np.nan
1570119379,37.500887,127.059807
1570119439,37.502075,127.059164
1570119459,np.nan,np.nan
1570119479,np.nan,np.nan
1570119499,37.504127,127.06199
1570119529,np.nan,np.nan
1570119559,37.505022,127.064701
1570119596,np.nan,np.nan
1570119633,37.50738,127.064142
1570119648,np.nan,np.nan
1570119663,np.nan,np.nan
1570119680,37.510055,127.062686
1570119740,37.51065,127.062353
1570119800,37.511812,127.06172
1570119830,np.nan,np.nan
1570119861,37.513815,127.060617
1570119918,37.515108,127.060163
1570119981,37.516607,127.059095
1570119996,np.nan,np.nan
1570120011,np.nan,np.nan
1570120026,np.nan,np.nan
1570120041,37.52038,127.057036
1570120071,np.nan,np.nan
1570120102,37.522356,127.055945
1570120162,37.523866,127.055111
1570120192,np.nan,np.nan
1570120222,37.525038,127.052998
1570120243,np.nan,np.nan
1570120264,np.nan,np.nan
1570120287,37.524531,127.049013
1570120343,37.524372,127.047759
1570120363,np.nan,np.nan
1570120383,np.nan,np.nan
1570120403,37.526683,127.045006
1570120423,np.nan,np.nan
1570120443,np.nan,np.nan
1570120463,37.527733,127.041166
1570120523,37.527742,127.041131
1570120588,37.528219,127.039218
1570120612,np.nan,np.nan
1570120636,37.529043,127.036587
1570120681,37.529043,127.036587
1570120697,np.nan,np.nan
1570120713,np.nan,np.nan
1570120729,np.nan,np.nan
1570120745,np.nan,np.nan
1570120764,37.528423,127.030519
1570120824,37.528041,127.029645
1570120884,37.527716,127.028983
1570120900,np.nan,np.nan
1570120916,np.nan,np.nan
1570120932,np.nan,np.nan
1570120948,37.525278,127.024439
1570121005,37.525192,127.024289
1570121026,np.nan,np.nan
1570121047,np.nan,np.nan
1570121068,37.523564,127.021022
