1570110946.0,37.580324,126.996525
1570110961,np.nan,np.nan
1570110976,np.nan,np.nan
1570110991,np.nan,np.nan
1570111006,37.58359,126.999501
1570111067,37.584217,127.000149
1570111127,37.585413,127.001186
1570111139,np.nan,np.nan
1570111151,np.nan,np.nan
1570111163,np.nan,np.nan
1570111175,np.nan,np.nan
1570111187,37.588287,127.005903
1570111247,37.588392,127.006172
1570111279,np.nan,np.nan
1570111312,37.589436,127.008611
1570111330,np.nan,np.nan
1570111348,np.nan,np.nan
1570111367,37.591335,127.012452
1570111428,37.591643,127.013206
1570111458,np.nan,np.nan
1570111488,37.590077,127.015136
1570111508,np.nan,np.nan
1570111528,np.nan,np.nan
1570111548,37.588132,127.017528
1570111609,37.588027,127.017637
1570111622,np.nan,np.nan
1570111635,37.585851,127.018921
1570111660,np.nan,np.nan
1570111685,np.nan,np.nan
1570111710,np.nan,np.nan
1570111735,37.582396,127.020796
1570111762,np.nan,np.nan
1570111790,37.58058,127.021822
1570111805,np.nan,np.nan
1570111820,np.nan,np.nan
1570111835,np.nan,np.nan
1570111850,37.576979,127.023136
1570111910,37.576229,127.023155
1570111970,37.575841,127.023166
1570111990,np.nan,np.nan
1570112010,np.nan,np.nan
1570112030,37.576651,127.027028
1570112061,np.nan,np.nan
1570112092,37.577532,127.029988
1570112102,np.nan,np.nan
1570112112,np.nan,np.nan
1570112122,np.nan,np.nan
1570112132,np.nan,np.nan
1570112142,np.nan,np.nan
1570112156,37.578139,127.037624
1570112183,np.nan,np.nan
1570112211,37.578499,127.040221
1570112272,37.578999,127.041808
1570112332,37.579079,127.042067
1570112352,np.nan,np.nan
1570112372,np.nan,np.nan
1570112392,37.580506,127.045812
1570112452,37.580914,127.046321
1570112464,np.nan,np.nan
1570112476,np.nan,np.nan
1570112488,np.nan,np.nan
1570112500,np.nan,np.nan
1570112516,37.584607,127.050898
1570112573,37.585443,127.051463
1570112593,np.nan,np.nan
1570112613,np.nan,np.nan
1570112633,37.587904,127.053481
1570112663,np.nan,np.nan
1570112693,37.588082,127.055976
1570112723,np.nan,np.nan
1570112753,37.588946,127.05857
1570112765,np.nan,np.nan
1570112777,np.nan,np.nan
1570112789,np.nan,np.nan
1570112801,np.nan,np.nan
1570112814,37.590601,127.064233
1570112844,np.nan,np.nan
1570112874,37.591387,127.066904
1570112886,np.nan,np.nan
1570112898,np.nan,np.nan
1570112910,np.nan,np.nan
1570112922,np.nan,np.nan
1570112934,37.592918,127.072348
1570112975,37.592912,127.072323
1570113015,np.nan,np.nan
1570113055,37.593532,127.074835
1570113070,np.nan,np.nan
1570113085,np.nan,np.nan
1570113100,np.nan,np.nan
1570113115,37.594763,127.07975
1570113175,37.594783,127.079828
1570113195,np.nan,np.nan
1570113215,np.nan,np.nan
1570113235,37.595713,127.083465
1570113296,37.596149,127.085489
1570113319,np.nan,np.nan
1570113343,37.594197,127.08594
1570113366,np.nan,np.nan
1570113389,np.nan,np.nan
1570113414,37.591302,127.086678
1570113445,np.nan,np.nan
1570113476,37.58912,127.087348
1570113506,np.nan,np.nan
1570113536,37.586559,127.088099
1570113577,37.585339,127.08836
1570113637,37.584256,127.088349
1570113667,np.nan,np.nan
1570113698,37.58212,127.0886
1570113757,37.581498,127.088568
1570113817,37.580882,127.088476
1570113894,37.580821,127.088466
1570113949,37.579584,127.087522
1570113973,np.nan,np.nan
1570113998,37.577455,127.085781
