1570110911.0,37.568466,126.948331
1570110925,np.nan,np.nan
1570110939,np.nan,np.nan
1570110953,np.nan,np.nan
1570110967,np.nan,np.nan
1570110981,np.nan,np.nan
1570110995,np.nan,np.nan
1570111011,37.571103,126.956612
1570111071,37.571071,126.956799
1570111083,np.nan,np.nan
1570111095,np.nan,np.nan
1570111107,np.nan,np.nan
1570111119,np.nan,np.nan
1570111131,37.572368,126.962318
1570111191,37.572347,126.963338
1570111221,np.nan,np.nan
1570111252,37.573992,126.965939
1570111312,37.574479,126.967462
1570111372,37.574831,126.967928
1570111433,37.57486,126.967963
1570111493,37.574898,126.968011
1570111553,37.575211,126.968397
1570111614,37.575964,126.969803
1570111674,37.575913,126.971341
1570111734,37.575912,126.971359
1570111764,np.nan,np.nan
1570111794,37.575636,126.974374
1570111855,37.575638,126.976299
1570111915,37.575694,126.977905
1570111935,np.nan,np.nan
1570111955,np.nan,np.nan
1570111975,37.575672,126.98137
1570112035,37.575554,126.982166
1570112095,37.575788,126.984004
1570112156,37.576258,126.985048
1570112186,np.nan,np.nan
1570112216,37.577272,126.987634
1570112276,37.577303,126.988555
1570112336,37.577306,126.989681
1570112346,np.nan,np.nan
1570112356,np.nan,np.nan
1570112366,np.nan,np.nan
1570112376,np.nan,np.nan
1570112386,np.nan,np.nan
1570112398,37.576154,126.997366
1570112413,np.nan,np.nan
1570112428,np.nan,np.nan
1570112444,37.578828,126.996872
1570112462,np.nan,np.nan
1570112480,np.nan,np.nan
1570112498,37.581539,126.997138
1570112513,np.nan,np.nan
1570112528,np.nan,np.nan
1570112543,np.nan,np.nan
1570112558,37.584486,127.00039
1570112618,37.585062,127.000885
1570112678,37.586338,127.002006
1570112693,np.nan,np.nan
1570112708,np.nan,np.nan
1570112723,np.nan,np.nan
1570112739,37.588294,127.005922
1570112776,np.nan,np.nan
1570112813,37.589393,127.008511
1570112828,np.nan,np.nan
1570112843,np.nan,np.nan
1570112859,37.59093,127.01168
1570112919,37.591165,127.012129
1570112949,np.nan,np.nan
1570112980,37.590586,127.014509
1570113040,37.590076,127.015137
1570113055,np.nan,np.nan
1570113070,np.nan,np.nan
1570113085,np.nan,np.nan
1570113100,37.586857,127.018459
1570113130,37.585851,127.018921
1570113130,37.585851,127.018921
1570113168,np.nan,np.nan
1570113206,np.nan,np.nan
1570113244,np.nan,np.nan
1570113285,37.582396,127.020796
1570113313,np.nan,np.nan
1570113341,37.58037,127.021934
1570113371,np.nan,np.nan
1570113402,37.578687,127.022835
1570113432,np.nan,np.nan
1570113462,37.576337,127.023151
1570113522,37.576238,127.023154
1570113588,37.57615,127.025045
1570113603,np.nan,np.nan
1570113618,np.nan,np.nan
1570113633,np.nan,np.nan
1570113650,37.577532,127.029988
1570113667,np.nan,np.nan
1570113684,np.nan,np.nan
1570113703,37.578043,127.033601
1570113723,np.nan,np.nan
1570113743,np.nan,np.nan
1570113764,37.578139,127.037624
1570113823,37.578083,127.037447
1570113883,37.578285,127.039549
1570113943,37.578526,127.040308
1570114003,37.57891,127.041521
1570114064,37.579425,127.043176
1570114124,37.579821,127.04443
1570114184,37.580367,127.045639
1570114244,37.580458,127.045752
1570114304,37.581308,127.046812
1570114319,np.nan,np.nan
1570114334,np.nan,np.nan
1570114349,np.nan,np.nan
1570114364,37.584471,127.050726
1570114424,37.585426,127.051448
1570114484,37.586618,127.052441
1570114517,np.nan,np.nan
1570114551,37.587803,127.055449
1570114559,np.nan,np.nan
1570114567,np.nan,np.nan
1570114575,np.nan,np.nan
1570114583,np.nan,np.nan
1570114591,np.nan,np.nan
1570114604,37.589973,127.062123
1570114664,37.58999,127.06218
1570114679,np.nan,np.nan
1570114694,np.nan,np.nan
1570114709,np.nan,np.nan
1570114726,37.59153,127.067404
1570114740,np.nan,np.nan
1570114754,np.nan,np.nan
1570114768,np.nan,np.nan
1570114784,37.592933,127.072407
1570114814,np.nan,np.nan
1570114845,37.593554,127.074924
1570114860,np.nan,np.nan
1570114875,np.nan,np.nan
1570114890,np.nan,np.nan
1570114905,37.594734,127.079636
1570114936,np.nan,np.nan
1570114967,37.595323,127.082395
1570114996,np.nan,np.nan
1570115025,37.596068,127.084828
1570115085,37.596069,127.084833
1570115115,np.nan,np.nan
1570115145,37.594197,127.08594
1570115206,37.593132,127.086315
1570115266,37.593115,127.086319
1570115296,np.nan,np.nan
1570115326,37.590792,127.086915
1570115387,37.58914,127.087343
1570115421,np.nan,np.nan
1570115455,37.586515,127.088098
1570115507,37.585004,127.088364
1570115540,np.nan,np.nan
1570115573,37.582733,127.088455
1570115633,37.581224,127.088434
1570115688,37.580973,127.088491
1570115748,37.580222,127.088214
1570115808,37.57963,127.087587
1570115839,np.nan,np.nan
1570115870,37.577708,127.08576
