1570120529.0,37.689189,127.04544
1570120590,37.688445,127.045535
1570120603,np.nan,np.nan
1570120616,np.nan,np.nan
1570120629,np.nan,np.nan
1570120642,np.nan,np.nan
1570120657,37.683884,127.045911
1570120674,np.nan,np.nan
1570120691,np.nan,np.nan
1570120710,37.68099,127.045428
1570120730,np.nan,np.nan
1570120750,np.nan,np.nan
1570120770,37.677775,127.044921
1570120782,np.nan,np.nan
1570120794,np.nan,np.nan
1570120806,np.nan,np.nan
1570120818,np.nan,np.nan
1570120833,37.673289,127.044147
1570120892,37.672695,127.044039
1570120906,np.nan,np.nan
1570120920,np.nan,np.nan
1570120934,np.nan,np.nan
1570120951,37.669106,127.04343
1570121011,37.667389,127.043133
1570121072,37.666172,127.042919
1570121092,np.nan,np.nan
1570121112,np.nan,np.nan
1570121132,37.663236,127.042465
1570121192,37.662378,127.042316
1570121207,np.nan,np.nan
1570121222,np.nan,np.nan
1570121237,np.nan,np.nan
1570121252,37.658941,127.04075
1570121282,np.nan,np.nan
1570121313,37.65715,127.039697
1570121373,37.656733,127.03944
1570121388,np.nan,np.nan
1570121403,np.nan,np.nan
1570121418,np.nan,np.nan
1570121434,37.652745,127.037088
1570121494,37.651401,127.0363
1570121514,np.nan,np.nan
1570121534,np.nan,np.nan
1570121555,37.648767,127.034721
1570121585,np.nan,np.nan
1570121615,37.646785,127.033544
1570121675,37.645209,127.032606
1570121705,np.nan,np.nan
1570121735,37.643377,127.031297
1570121796,37.643251,127.031163
1570121826,np.nan,np.nan
1570121856,37.641341,127.029087
1570121886,np.nan,np.nan
1570121916,37.639873,127.027521
1570121977,37.639802,127.027445
1570122002,np.nan,np.nan
1570122028,37.638143,127.025629
1570122044,np.nan,np.nan
1570122060,np.nan,np.nan
1570122077,37.635882,127.023152
1570122137,37.634943,127.023233
1570122151,np.nan,np.nan
1570122165,np.nan,np.nan
1570122179,np.nan,np.nan
1570122193,37.631226,127.024172
1570122207,np.nan,np.nan
1570122221,np.nan,np.nan
1570122235,np.nan,np.nan
1570122249,np.nan,np.nan
1570122263,np.nan,np.nan
1570122278,37.625417,127.026441
1570122314,37.62487,127.026649
1570122324,np.nan,np.nan
1570122334,np.nan,np.nan
1570122344,np.nan,np.nan
1570122354,np.nan,np.nan
1570122364,np.nan,np.nan
1570122379,37.619651,127.02873
1570122409,np.nan,np.nan
1570122439,37.617646,127.02955
1570122455,np.nan,np.nan
1570122471,np.nan,np.nan
1570122487,np.nan,np.nan
1570122503,37.613762,127.029933
1570122557,37.613762,127.029933
1570122557,37.613762,127.029933
1570122575,np.nan,np.nan
1570122593,np.nan,np.nan
1570122611,np.nan,np.nan
1570122629,np.nan,np.nan
1570122647,np.nan,np.nan
1570122665,np.nan,np.nan
1570122686,37.606906,127.028209
1570122744,37.606513,127.027798
1570122772,np.nan,np.nan
1570122801,37.604687,127.025652
1570122861,37.603968,127.02471
1570122881,np.nan,np.nan
1570122901,np.nan,np.nan
1570122921,37.601718,127.022046
1570122936,np.nan,np.nan
1570122951,np.nan,np.nan
1570122966,np.nan,np.nan
1570122982,37.597987,127.02163
1570122994,np.nan,np.nan
1570123006,np.nan,np.nan
1570123018,np.nan,np.nan
1570123030,np.nan,np.nan
1570123042,37.593892,127.01822
1570123103,37.593335,127.017581
1570123111,np.nan,np.nan
1570123119,np.nan,np.nan
1570123127,np.nan,np.nan
1570123135,np.nan,np.nan
1570123143,np.nan,np.nan
1570123151,np.nan,np.nan
1570123159,np.nan,np.nan
1570123174,37.589853,127.009232
1570123208,37.589853,127.009232
1570123233,np.nan,np.nan
1570123258,np.nan,np.nan
1570123283,37.588472,127.006034
1570123298,np.nan,np.nan
1570123313,np.nan,np.nan
1570123328,np.nan,np.nan
1570123344,37.586103,127.001587
1570123404,37.586092,127.001577
1570123434,np.nan,np.nan
1570123464,37.584249,126.999992
1570123497,np.nan,np.nan
1570123530,37.582671,126.99834
1570123569,37.582671,126.99834
1570123576,np.nan,np.nan
1570123583,np.nan,np.nan
1570123590,np.nan,np.nan
1570123600,37.579183,126.996566
1570123670,37.579183,126.996566
1570123670,37.579183,126.996566
1570123747,np.nan,np.nan
1570123825,37.576538,126.997129
1570123885,37.576429,126.997146
1570123945,37.576427,126.997146
1570124005,37.575797,126.9973
1570124066,37.57441,126.997439
1570124106,37.574084,126.997475
1570124186,37.573757,126.997496
1570124199,np.nan,np.nan
1570124212,np.nan,np.nan
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
1570124227,37.570969,126.997321
