1570168782.0,37.580406,126.996516
1570168802,np.nan,np.nan
1570168822,np.nan,np.nan
1570168843,37.583216,126.999083
1570168873,np.nan,np.nan
1570168903,37.5851,127.000918
1570168963,37.585202,127.001006
1570168975,np.nan,np.nan
1570168987,np.nan,np.nan
1570168999,np.nan,np.nan
1570169011,np.nan,np.nan
1570169023,37.58842,127.006234
1570169034,np.nan,np.nan
1570169045,np.nan,np.nan
1570169056,np.nan,np.nan
1570169067,np.nan,np.nan
1570169078,np.nan,np.nan
1570169094,37.591082,127.012254
1570169144,37.59081,127.014233
1570169204,37.590134,127.015066
1570169265,37.589513,127.015828
1570169282,np.nan,np.nan
1570169299,np.nan,np.nan
1570169316,np.nan,np.nan
1570169333,37.585851,127.018921
1570169390,37.585851,127.018921
1570169405,np.nan,np.nan
1570169420,np.nan,np.nan
1570169435,np.nan,np.nan
1570169450,37.582168,127.020975
1570169479,np.nan,np.nan
1570169509,37.580195,127.022028
1570169523,np.nan,np.nan
1570169537,np.nan,np.nan
1570169551,np.nan,np.nan
1570169566,37.576027,127.023161
1570169627,37.575561,127.023499
1570169688,37.576125,127.025267
1570169703,np.nan,np.nan
1570169718,np.nan,np.nan
1570169733,np.nan,np.nan
1570169748,37.577525,127.030044
1570169808,37.578015,127.031982
1570169823,np.nan,np.nan
1570169838,np.nan,np.nan
1570169853,np.nan,np.nan
1570169868,37.578083,127.037479
1570169928,37.578259,127.039459
1570169958,np.nan,np.nan
1570169988,37.578966,127.041705
1570170054,37.579134,127.042245
1570170072,np.nan,np.nan
1570170090,np.nan,np.nan
1570170108,37.580646,127.045717
1570170168,37.581021,127.046455
1570170180,np.nan,np.nan
1570170192,np.nan,np.nan
1570170204,np.nan,np.nan
1570170216,np.nan,np.nan
1570170232,37.584607,127.050898
1570170289,37.585196,127.051344
1570170309,np.nan,np.nan
1570170329,np.nan,np.nan
1570170350,37.587652,127.053241
1570170381,np.nan,np.nan
1570170413,37.587973,127.055777
1570170432,np.nan,np.nan
1570170451,np.nan,np.nan
1570170472,37.589249,127.059597
1570170502,np.nan,np.nan
1570170532,37.589966,127.062098
1570170593,37.590556,127.06408
1570170605,np.nan,np.nan
1570170617,np.nan,np.nan
1570170629,np.nan,np.nan
1570170641,np.nan,np.nan
1570170653,37.592133,127.069414
1570170683,np.nan,np.nan
1570170713,37.592948,127.07247
1570170773,37.593203,127.0735
1570170803,np.nan,np.nan
1570170833,37.593991,127.076693
1570170863,np.nan,np.nan
1570170893,37.594762,127.079748
1570170924,np.nan,np.nan
1570170956,37.595323,127.082395
1570170984,np.nan,np.nan
1570171013,37.595978,127.085551
1570171033,np.nan,np.nan
1570171053,np.nan,np.nan
1570171073,37.593085,127.086327
1570171103,np.nan,np.nan
1570171133,37.590567,127.086974
1570171163,np.nan,np.nan
1570171193,37.588552,127.087494
1570171253,37.588151,127.087599
1570171273,np.nan,np.nan
1570171293,np.nan,np.nan
1570171313,37.584883,127.088365
1570171343,np.nan,np.nan
1570171373,37.582749,127.088491
1570171403,np.nan,np.nan
1570171433,37.580931,127.088484
1570171493,37.580914,127.088481
1570171556,37.579647,127.087651
1570171584,np.nan,np.nan
1570171613,37.578223,127.085876
1570172664,np.nan,np.nan
1570173716,37.575905,127.085817
1570173736,np.nan,np.nan
1570173756,np.nan,np.nan
1570173776,37.578671,127.086232
1570173806,np.nan,np.nan
1570173836,37.57989,127.088011
1570173866,np.nan,np.nan
1570173896,37.5823,127.088654
1570173924,np.nan,np.nan
1570173953,37.584257,127.088454
1570174016,37.58592,127.088349
1570174046,np.nan,np.nan
1570174077,37.587688,127.087814
1570174137,37.588196,127.087659
1570174157,np.nan,np.nan
1570174177,np.nan,np.nan
1570174197,37.591082,127.086975
1570174257,37.59236,127.086627
1570174318,37.593617,127.086301
1570174363,37.594702,127.086026
1570174419,37.595905,127.08572
1570174485,37.595859,127.083457
1570174494,np.nan,np.nan
1570174503,np.nan,np.nan
1570174512,np.nan,np.nan
1570174521,np.nan,np.nan
1570174530,np.nan,np.nan
1570174541,37.594065,127.076278
1570174571,np.nan,np.nan
1570174602,37.593361,127.073508
1570174632,np.nan,np.nan
1570174663,37.592714,127.070938
1570174693,np.nan,np.nan
1570174723,37.591928,127.06828
1570174753,np.nan,np.nan
1570174784,37.591297,127.065999
1570174799,np.nan,np.nan
1570174814,np.nan,np.nan
1570174829,np.nan,np.nan
1570174845,37.589706,127.060726
1570174909,37.589552,127.060205
1570174923,np.nan,np.nan
1570174937,np.nan,np.nan
1570174951,np.nan,np.nan
1570174965,37.587959,127.055463
1570175026,37.58802,127.05459
1570175026,37.58802,127.05459
1570175066,np.nan,np.nan
1570175106,np.nan,np.nan
1570175146,37.586181,127.051824
1570175176,np.nan,np.nan
1570175206,37.584506,127.050432
1570175221,np.nan,np.nan
1570175236,np.nan,np.nan
1570175251,np.nan,np.nan
1570175266,37.581623,127.046949
1570175296,np.nan,np.nan
1570175326,37.580471,127.045063
1570175386,37.57975,127.043612
1570175416,np.nan,np.nan
1570175447,37.578803,127.040629
1570175507,37.578343,127.039069
1570175567,37.578255,127.038528
1570175587,np.nan,np.nan
1570175607,np.nan,np.nan
1570175627,37.578215,127.034845
1570175657,np.nan,np.nan
1570175687,37.578106,127.031541
1570175700,np.nan,np.nan
1570175713,np.nan,np.nan
1570175726,np.nan,np.nan
1570175739,np.nan,np.nan
1570175753,37.576454,127.025584
1570175807,37.575861,127.023572
1570175837,np.nan,np.nan
1570175867,37.577649,127.023242
1570175897,np.nan,np.nan
1570175928,37.580008,127.022274
1570175958,np.nan,np.nan
1570175988,37.582416,127.020987
1570176018,np.nan,np.nan
1570176048,37.584635,127.019787
1570176108,37.585131,127.019525
1570176168,37.586078,127.019018
1570176188,np.nan,np.nan
1570176208,np.nan,np.nan
1570176228,37.588564,127.017164
1570176288,37.589733,127.015721
1570176318,np.nan,np.nan
1570176349,37.591212,127.013901
1570176409,37.59174,127.013251
1570176420,np.nan,np.nan
1570176431,np.nan,np.nan
1570176442,np.nan,np.nan
1570176454,37.589853,127.009232
1570176503,37.589853,127.009232
1570176546,np.nan,np.nan
1570176589,37.58869,127.006485
1570176605,np.nan,np.nan
1570176621,np.nan,np.nan
1570176637,np.nan,np.nan
1570176654,37.586243,127.001744
1570176681,np.nan,np.nan
1570176709,37.584103,126.999843
1570176736,np.nan,np.nan
1570176764,37.582671,126.99834
1570176764,37.582671,126.99834
1570176789,np.nan,np.nan
1570176814,np.nan,np.nan
1570176839,np.nan,np.nan
1570176864,np.nan,np.nan
1570176891,37.578167,126.996728
1570176951,37.57728,126.996989
1570177011,37.576401,126.996902
1570177031,37.576443,126.995905
1570177056,np.nan,np.nan
1570177081,np.nan,np.nan
1570177106,np.nan,np.nan
1570177131,37.577544,126.990748
1570177191,37.577425,126.988581
1570177211,np.nan,np.nan
1570177231,np.nan,np.nan
1570177251,37.576464,126.985179
1570177284,np.nan,np.nan
1570177317,37.575902,126.982017
1570177371,37.575976,126.980418
1570177431,37.575985,126.980288
1570177444,np.nan,np.nan
1570177457,np.nan,np.nan
1570177471,37.575897,126.975762
1570177491,np.nan,np.nan
1570177511,np.nan,np.nan
1570177531,np.nan,np.nan
1570177552,37.576105,126.971092
1570177583,np.nan,np.nan
1570177615,37.575136,126.967991
1570177634,np.nan,np.nan
1570177653,np.nan,np.nan
1570177673,37.573539,126.965114
1570177683,np.nan,np.nan
1570177693,np.nan,np.nan
1570177703,np.nan,np.nan
1570177713,np.nan,np.nan
1570177723,np.nan,np.nan
1570177733,37.571425,126.958722
1570177743,np.nan,np.nan
1570177753,37.571234,126.955847
1570177764,np.nan,np.nan
1570177775,np.nan,np.nan
1570177786,np.nan,np.nan
1570177797,np.nan,np.nan
1570177808,np.nan,np.nan
1570177819,np.nan,np.nan
