당곡사거리,37.5280783256,126.9173733044,118000048
당곡사거리,37.5206293684,126.9247521078,118000070
당곡사거리,37.5186360239,126.9268946234,118000069
당곡사거리,37.5098706868,126.9240536702,118000170
당곡사거리,37.5043933307,126.9219621952,118000014
당곡사거리,37.4997142144,126.9224285174,119000050
당곡사거리,37.4996077724,126.9264810316,119000052
당곡사거리,37.4977748671,126.9278411369,119000093
당곡사거리,37.494757,126.927191,119000095
당곡사거리,37.490192942,126.9274012969,120000050
당곡사거리,37.4900539148,126.9259034779,120000128
우이동,37.4926623095,126.9244081275,119000123
우이동,37.4945144044,126.9273975559,120000161
우이동,37.4981427531,126.9282287113,119000094
우이동,37.4998553553,126.926127913,119000053
우이동,37.4999614514,126.921570953,119000051
우이동,37.5037895503,126.9218983526,119000006
우이동,37.506935,126.923275,119000020
우이동,37.5100106698,126.9245410607,119000021
우이동,37.5188169961,126.9272111083,118000068
우이동,37.5214754748,126.9247116612,118000071
우이동,37.5283646002,126.918273617,118000047
우이동,37.5293817611,126.9180156663,118000046
우이동,37.5482784766,126.9319142889,113000109
우이동,37.5506649987,126.9326511702,113000111
우이동,37.5540511998,126.9356825619,113000114
우이동,37.5566664866,126.9330023083,112000176
우이동,37.5586582575,126.9274994875,112000061
우이동,37.5626233467,126.9279552211,112000064
우이동,37.5657,126.930163,112000065
우이동,37.5678664551,126.9319224998,112000067
우이동,37.572300887,126.9354132782,112000069
우이동,37.5750483644,126.9355048737,112000071
우이동,37.5782448388,126.9360659508,112000073
우이동,37.5825648287,126.9363679674,112000076
우이동,37.5862495334,126.9349879316,112000077
우이동,37.5883525135,126.9363437905,112000079
우이동,37.5918521023,126.9429223378,112000081
우이동,37.5922196925,126.9466601388,112000083
우이동,37.596107216,126.9492224035,112000085
우이동,37.595884281,126.9526777041,112000087
우이동,37.5965724145,126.9565922341,112000089
우이동,37.6005524553,126.9589342697,100000048
우이동,37.6022680671,126.9614328894,100000049
우이동,37.6045038178,126.9648102665,100000069
우이동,37.6057787606,126.9676276108,100000068
우이동,37.606517,126.97,100000067
우이동,37.60819,126.972797,100000066
우이동,37.610248,126.976652,100000065
우이동,37.610967,126.978368,100000355
우이동,37.6106795513,126.9940273315,107000017
우이동,37.608787,126.999112,107000021
우이동,37.607386,127.002908,107000023
우이동,37.605854,127.007624,107000025
우이동,37.604593,127.011258,107000027
우이동,37.6033583637,127.0146827395,107000029
우이동,37.602183616,127.0190949626,107000031
우이동,37.6018744304,127.0245753189,107000033
우이동,37.6059782576,127.0274048151,107000002
우이동,37.6128943078,127.0302131064,108000012
우이동,37.6188372063,127.0292480892,108000010
우이동,37.6241099542,127.0271350445,108000008
우이동,37.6305307337,127.0245722894,108000006
우이동,37.6374887513,127.0252317763,108000004
우이동,37.6404566648,127.0263693203,108000059
우이동,37.6436618312,127.0218558263,108000041
우이동,37.644893,127.020202,108000039
우이동,37.646853,127.01746,108000036
우이동,37.649113,127.014019,108000021
우이동,37.65106,127.013138,109000135
우이동,37.655025,127.013223,109000134
우이동,37.6572562221,127.0136533178,109000133
우이동,37.658907,127.013997,109000236
우이동,37.662045,127.013357,108000016
우이동,37.6625975559,127.0126575413,108000202
