1570110944.0,37.592537,126.946972
1570111004,37.593562,126.947841
1570111022,np.nan,np.nan
1570111040,np.nan,np.nan
1570111058,np.nan,np.nan
1570111076,37.595884,126.952678
1570111092,np.nan,np.nan
1570111108,np.nan,np.nan
1570111125,37.596379,126.956432
1570111145,np.nan,np.nan
1570111165,np.nan,np.nan
1570111185,37.599146,126.9572
1570111217,np.nan,np.nan
1570111249,37.600948,126.959618
1570111268,np.nan,np.nan
1570111287,np.nan,np.nan
1570111306,37.60316,126.96167
1570111317,np.nan,np.nan
1570111328,np.nan,np.nan
1570111339,np.nan,np.nan
1570111350,np.nan,np.nan
1570111361,np.nan,np.nan
1570111374,37.605779,126.967628
1570111427,37.606326,126.968994
1570111447,np.nan,np.nan
1570111467,np.nan,np.nan
1570111487,37.608239,126.97274
1570111502,np.nan,np.nan
1570111517,np.nan,np.nan
1570111532,np.nan,np.nan
1570111547,37.61029,126.976555
1570111579,np.nan,np.nan
1570111612,37.611185,126.978755
1570111612,37.611185,126.978755
1570111620,np.nan,np.nan
1570111628,np.nan,np.nan
1570111636,np.nan,np.nan
1570111644,np.nan,np.nan
1570111652,np.nan,np.nan
1570111660,np.nan,np.nan
1570111668,np.nan,np.nan
1570111676,np.nan,np.nan
1570111684,np.nan,np.nan
1570111692,np.nan,np.nan
1570111700,np.nan,np.nan
1570111708,np.nan,np.nan
1570111728,37.610865,126.994077
1570111796,37.610775,126.994302
1570111807,np.nan,np.nan
1570111818,np.nan,np.nan
1570111829,np.nan,np.nan
1570111840,np.nan,np.nan
1570111855,37.608615,126.999666
1570111881,np.nan,np.nan
1570111908,37.607669,127.00268
1570111923,np.nan,np.nan
1570111938,np.nan,np.nan
1570111953,np.nan,np.nan
1570111968,37.605854,127.007624
1570111999,np.nan,np.nan
1570112030,37.605041,127.010444
1570112094,37.604453,127.011693
1570112112,np.nan,np.nan
1570112130,np.nan,np.nan
1570112150,37.603314,127.014899
1570112170,np.nan,np.nan
1570112190,np.nan,np.nan
1570112211,37.602421,127.018978
1570112240,np.nan,np.nan
1570112270,37.601742,127.021804
1570112300,np.nan,np.nan
1570112330,37.602002,127.024375
1570112360,np.nan,np.nan
1570112390,37.604046,127.02535
1570112410,np.nan,np.nan
1570112430,np.nan,np.nan
1570112450,37.606758,127.028256
1570112459,np.nan,np.nan
1570112468,np.nan,np.nan
1570112477,np.nan,np.nan
1570112486,np.nan,np.nan
1570112495,np.nan,np.nan
1570112504,np.nan,np.nan
1570112513,37.612894,127.030213
1570112570,37.614014,127.030193
1570112582,np.nan,np.nan
1570112594,np.nan,np.nan
1570112606,np.nan,np.nan
1570112618,np.nan,np.nan
1570112634,37.618837,127.029248
1570112643,np.nan,np.nan
1570112652,np.nan,np.nan
1570112661,np.nan,np.nan
1570112670,np.nan,np.nan
1570112679,np.nan,np.nan
1570112691,37.624236,127.027112
1570112751,37.625865,127.026468
1570112771,np.nan,np.nan
1570112791,np.nan,np.nan
1570112811,37.629229,127.025196
1570112841,np.nan,np.nan
1570112872,37.631783,127.024181
1570112884,np.nan,np.nan
1570112896,np.nan,np.nan
1570112908,np.nan,np.nan
1570112920,np.nan,np.nan
1570112932,37.637012,127.024626
1570112992,37.637297,127.024938
1570113052,37.63771,127.025391
1570113092,37.63768,127.025358
1570113132,np.nan,np.nan
1570113172,37.639178,127.026981
1570113233,37.640474,127.026328
1570113263,np.nan,np.nan
1570113293,37.642173,127.023931
1570113308,np.nan,np.nan
1570113323,np.nan,np.nan
1570113338,np.nan,np.nan
1570113353,37.644613,127.020551
1570113413,37.645732,127.018967
1570113433,np.nan,np.nan
1570113453,np.nan,np.nan
1570113473,37.647884,127.015889
1570113503,np.nan,np.nan
1570113533,37.649313,127.013875
1570113556,np.nan,np.nan
1570113579,37.65106,127.013138
1570113618,37.65106,127.013138
1570113642,np.nan,np.nan
1570113666,np.nan,np.nan
1570113690,np.nan,np.nan
1570113714,37.655122,127.013111
1570113744,np.nan,np.nan
1570113775,37.657416,127.013618
1570113805,np.nan,np.nan
1570113836,37.659469,127.013956
1570113865,np.nan,np.nan
1570113895,37.661717,127.013314
1570113935,37.66293,127.012799
1570113955,37.662805,127.012756
1570113955,37.662805,127.012756
