1570113237.0,37.616852,127.003046
1570113297,37.616219,127.004782
1570113315,np.nan,np.nan
1570113333,np.nan,np.nan
1570113351,37.613523,127.006248
1570113418,37.612645,127.007618
1570113458,37.611561,127.008462
1570113484,np.nan,np.nan
1570113510,np.nan,np.nan
1570113538,37.608485,127.00985
1570113568,np.nan,np.nan
1570113598,37.606781,127.010681
1570113618,np.nan,np.nan
1570113638,37.604991,127.011548
1570113711,37.604909,127.011577
1570113759,37.603899,127.012838
1570113779,np.nan,np.nan
1570113799,np.nan,np.nan
1570113819,37.603114,127.016145
1570113857,np.nan,np.nan
1570113895,37.602184,127.019095
1570113940,37.601956,127.020628
1570113964,np.nan,np.nan
1570113988,np.nan,np.nan
1570114013,37.598592,127.021671
1570114021,np.nan,np.nan
1570114029,np.nan,np.nan
1570114037,np.nan,np.nan
1570114045,np.nan,np.nan
1570114053,np.nan,np.nan
1570114061,37.593743,127.018131
1570114120,37.593221,127.017389
1570114130,np.nan,np.nan
1570114140,np.nan,np.nan
1570114150,np.nan,np.nan
1570114160,np.nan,np.nan
1570114170,np.nan,np.nan
1570114180,37.59068,127.010861
1570114228,37.589853,127.009232
1570114298,37.589853,127.009232
1570114298,37.589853,127.009232
1570114338,np.nan,np.nan
1570114378,np.nan,np.nan
1570114420,37.588374,127.005678
1570114436,np.nan,np.nan
1570114452,np.nan,np.nan
1570114468,np.nan,np.nan
1570114487,37.586073,127.001561
1570114503,np.nan,np.nan
1570114519,np.nan,np.nan
1570114535,np.nan,np.nan
1570114554,37.582671,126.99834
1570114563,np.nan,np.nan
1570114572,np.nan,np.nan
1570114581,np.nan,np.nan
1570114590,37.579183,126.996566
1570114639,37.579183,126.996566
1570114639,37.579183,126.996566
1570114639,37.579183,126.996566
1570114706,np.nan,np.nan
1570114773,np.nan,np.nan
1570114842,37.57635,126.997158
1570114842,37.57635,126.997158
1570114962,37.576355,126.997157
1570114992,np.nan,np.nan
1570115023,37.574533,126.997338
1570115082,37.573132,126.997538
1570115102,np.nan,np.nan
1570115122,np.nan,np.nan
1570115143,37.570619,126.995506
1570115158,np.nan,np.nan
1570115173,np.nan,np.nan
1570115188,np.nan,np.nan
1570115203,37.570413,126.990362
1570115263,37.570407,126.990251
1570115331,37.57038,126.989717
1570115383,37.570319,126.988501
1570115443,37.570291,126.988099
1570115504,37.57027,126.986487
1570115564,37.570282,126.98526
1570115624,37.570285,126.98317
1570115644,np.nan,np.nan
1570115664,np.nan,np.nan
1570115684,37.567066,126.982604
1570115744,37.566124,126.982569
1570115805,37.565871,126.982535
1570115835,37.564492,126.982065
1570115857,np.nan,np.nan
1570115879,np.nan,np.nan
1570115901,np.nan,np.nan
1570115923,37.560764,126.981512
1570115986,37.560691,126.98176
1570116046,37.560241,126.981999
1570116086,37.559882,126.982189
1570116127,np.nan,np.nan
1570116169,37.558009,126.982986
1570116186,37.556585,126.983116
1570116186,37.556585,126.983116
1570116194,np.nan,np.nan
1570116202,np.nan,np.nan
1570116210,np.nan,np.nan
1570116218,np.nan,np.nan
1570116226,np.nan,np.nan
1570116234,np.nan,np.nan
1570116242,np.nan,np.nan
1570116250,np.nan,np.nan
1570116258,np.nan,np.nan
1570116266,np.nan,np.nan
1570116274,np.nan,np.nan
1570116282,np.nan,np.nan
1570116290,np.nan,np.nan
1570116298,np.nan,np.nan
1570116306,np.nan,np.nan
1570116314,np.nan,np.nan
1570116322,np.nan,np.nan
1570116346,37.539875,126.987221
1570116406,37.538896,126.986882
1570116471,37.537379,126.986622
1570116482,np.nan,np.nan
1570116493,np.nan,np.nan
1570116504,np.nan,np.nan
1570116515,np.nan,np.nan
1570116527,37.532475,126.989337
1570116547,np.nan,np.nan
1570116567,np.nan,np.nan
1570116587,37.529521,126.991206
