1570054513.0,37.541286,126.948061
1570054573,37.540081,126.946405
1570054633,37.538886,126.944839
1570054639,np.nan,np.nan
1570054645,np.nan,np.nan
1570054651,np.nan,np.nan
1570054657,np.nan,np.nan
1570054663,np.nan,np.nan
1570054669,np.nan,np.nan
1570054675,np.nan,np.nan
1570054681,np.nan,np.nan
1570054693,37.53355,126.93642
1570054699,np.nan,np.nan
1570054705,np.nan,np.nan
1570054711,np.nan,np.nan
1570054717,np.nan,np.nan
1570054723,np.nan,np.nan
1570054729,np.nan,np.nan
1570054735,np.nan,np.nan
1570054741,np.nan,np.nan
1570054753,37.528509,126.928426
1570054768,np.nan,np.nan
1570054783,np.nan,np.nan
1570054798,np.nan,np.nan
1570054814,37.525991,126.924406
1570054830,np.nan,np.nan
1570054846,np.nan,np.nan
1570054862,np.nan,np.nan
1570054881,37.523605,126.920262
1570054934,37.5226,126.918918
1570054994,37.522466,126.918697
1570055055,37.522235,126.918319
1570055065,np.nan,np.nan
1570055075,np.nan,np.nan
1570055085,np.nan,np.nan
1570055095,np.nan,np.nan
1570055105,np.nan,np.nan
1570055115,37.518826,126.912923
1570055135,np.nan,np.nan
1570055155,np.nan,np.nan
1570055175,37.517301,126.9091
1570055235,37.516588,126.90703
1570055296,37.516647,126.907176
1570055356,37.516368,126.906358
1570055366,np.nan,np.nan
1570055376,np.nan,np.nan
1570055386,np.nan,np.nan
1570055396,np.nan,np.nan
1570055406,np.nan,np.nan
1570055417,37.51404,126.899746
1570055446,np.nan,np.nan
1570055476,37.513341,126.897605
1570055536,37.513337,126.897592
1570055548,np.nan,np.nan
1570055560,np.nan,np.nan
1570055572,np.nan,np.nan
1570055584,np.nan,np.nan
1570055598,37.511202,126.892312
1570055657,37.510352,126.890578
1570055717,37.510194,126.890347
1570055729,37.509752,126.889423
1570055729,37.509752,126.889423
1570055884,37.509752,126.889423
1570055891,np.nan,np.nan
1570055898,np.nan,np.nan
1570055905,np.nan,np.nan
1570055912,np.nan,np.nan
1570055919,np.nan,np.nan
1570055929,37.506002,126.883979
1570056017,37.506147,126.884082
1570056032,np.nan,np.nan
1570056047,np.nan,np.nan
1570056062,np.nan,np.nan
1570056078,37.503272,126.880075
1570056108,np.nan,np.nan
1570056138,37.501557,126.877602
1570056153,np.nan,np.nan
1570056168,np.nan,np.nan
1570056183,np.nan,np.nan
1570056198,37.499395,126.873589
1570056258,37.498962,126.872293
1570056288,np.nan,np.nan
1570056318,37.499324,126.869931
1570056338,np.nan,np.nan
1570056358,np.nan,np.nan
1570056378,37.499235,126.866412
1570056439,37.498471,126.865449
1570056454,np.nan,np.nan
1570056469,np.nan,np.nan
1570056484,np.nan,np.nan
1570056499,37.496753,126.861021
1570056559,37.49691,126.86012
1570056575,np.nan,np.nan
1570056591,np.nan,np.nan
1570056607,np.nan,np.nan
1570056623,37.497352,126.855521
1570056651,np.nan,np.nan
1570056679,37.497862,126.852685
1570056709,np.nan,np.nan
1570056740,37.498269,126.849542
1570056760,np.nan,np.nan
1570056780,np.nan,np.nan
1570056800,37.496963,126.845804
1570056820,np.nan,np.nan
1570056840,np.nan,np.nan
1570056860,37.495575,126.842632
1570056920,37.494917,126.841101
1570056940,np.nan,np.nan
1570056960,np.nan,np.nan
1570056980,37.493566,126.838029
1570057010,np.nan,np.nan
1570057040,37.493257,126.834935
1570057070,np.nan,np.nan
1570057101,37.49323,126.831702
1570057161,37.493219,126.829624
1570057181,np.nan,np.nan
1570057201,np.nan,np.nan
1570057221,37.493099,126.825289
1570057282,37.492723,126.823595
1570057312,np.nan,np.nan
1570057342,37.491653,126.821478
1570057358,37.491922,126.821379
1570057358,37.491922,126.821379
1570057358,37.491922,126.821379
1570057358,37.491922,126.821379
1570057642,37.4919,126.821693
1570057663,np.nan,np.nan
1570057684,np.nan,np.nan
1570057705,37.492981,126.82481
1570057724,np.nan,np.nan
1570057743,np.nan,np.nan
1570057763,37.493168,126.82882
1570057825,37.493183,126.831078
1570057844,np.nan,np.nan
1570057863,np.nan,np.nan
1570057883,37.493222,126.835295
1570057943,37.49324,126.836975
1570057973,np.nan,np.nan
1570058003,37.494175,126.839777
1570058024,np.nan,np.nan
1570058045,np.nan,np.nan
1570058066,37.495553,126.843255
1570058123,37.496124,126.844274
1570058183,37.496983,126.846206
1570058195,np.nan,np.nan
1570058207,np.nan,np.nan
1570058219,np.nan,np.nan
