1570054524.0,37.597937,127.021626
1570054536,np.nan,np.nan
1570054548,np.nan,np.nan
1570054560,np.nan,np.nan
1570054572,np.nan,np.nan
1570054584,37.594049,127.018401
1570054645,37.593585,127.01787
1570054705,37.59293,127.01688
1570054735,np.nan,np.nan
1570054765,37.592144,127.013733
1570054825,37.592125,127.013672
1570054838,np.nan,np.nan
1570054851,np.nan,np.nan
1570054864,np.nan,np.nan
1570054880,37.589853,127.009232
1570054880,37.589853,127.009232
1570054911,np.nan,np.nan
1570054942,np.nan,np.nan
1570054973,np.nan,np.nan
1570055006,37.587927,127.00445
1570055036,np.nan,np.nan
1570055066,37.586329,127.001781
1570055096,np.nan,np.nan
1570055126,37.584806,127.000475
1570055146,np.nan,np.nan
1570055167,37.583229,126.998899
1570055227,37.582671,126.99834
1570055238,np.nan,np.nan
1570055249,np.nan,np.nan
1570055260,np.nan,np.nan
1570055272,37.579183,126.996566
1570055304,np.nan,np.nan
1570055336,np.nan,np.nan
1570055368,37.576487,126.997137
1570055395,np.nan,np.nan
1570055423,37.574533,126.997338
1570055468,37.574727,126.997404
1570055488,np.nan,np.nan
1570055508,np.nan,np.nan
1570055528,37.571747,126.997642
1570055588,37.570792,126.997102
1570055648,37.570614,126.995434
1570055663,np.nan,np.nan
1570055678,np.nan,np.nan
1570055693,np.nan,np.nan
1570055708,37.570411,126.990316
1570055738,np.nan,np.nan
1570055768,37.570276,126.987901
1570055834,37.570257,126.986247
1570055889,37.57027,126.986515
1570055949,37.57029,126.984458
1570056009,37.570292,126.983411
1570056069,37.570272,126.981651
1570056089,np.nan,np.nan
1570056109,np.nan,np.nan
1570056130,37.570311,126.977646
1570056190,37.570309,126.977482
1570056210,np.nan,np.nan
1570056230,np.nan,np.nan
1570056250,37.570199,126.973861
1570056270,np.nan,np.nan
1570056290,np.nan,np.nan
1570056310,37.569311,126.970403
1570056325,np.nan,np.nan
1570056340,np.nan,np.nan
1570056355,np.nan,np.nan
1570056371,37.566303,126.966928
1570056401,np.nan,np.nan
1570056431,37.564349,126.965439
1570056443,np.nan,np.nan
1570056455,np.nan,np.nan
1570056467,np.nan,np.nan
1570056479,np.nan,np.nan
1570056491,37.560005,126.962601
1570056551,37.559642,126.962211
1570056571,np.nan,np.nan
1570056591,np.nan,np.nan
1570056612,37.557256,126.95927
1570056642,np.nan,np.nan
1570056672,37.555055,126.957351
1570056684,np.nan,np.nan
1570056696,np.nan,np.nan
1570056708,np.nan,np.nan
1570056720,np.nan,np.nan
1570056735,37.55077,126.955305
1570056793,37.550185,126.954833
1570056808,np.nan,np.nan
1570056823,np.nan,np.nan
1570056838,np.nan,np.nan
1570056853,37.546462,126.952657
1570056883,np.nan,np.nan
1570056913,37.54441,126.951082
1570056973,37.544041,126.950938
1570056985,np.nan,np.nan
1570056997,np.nan,np.nan
1570057009,np.nan,np.nan
1570057021,np.nan,np.nan
1570057033,37.540101,126.946432
1570057045,np.nan,np.nan
1570057057,np.nan,np.nan
1570057069,np.nan,np.nan
1570057081,np.nan,np.nan
1570057093,37.537062,126.942023
1570057099,np.nan,np.nan
1570057105,np.nan,np.nan
1570057111,np.nan,np.nan
1570057117,np.nan,np.nan
1570057123,np.nan,np.nan
1570057129,np.nan,np.nan
1570057135,np.nan,np.nan
1570057141,np.nan,np.nan
1570057147,np.nan,np.nan
1570057153,37.531125,126.932557
1570057183,np.nan,np.nan
1570057213,37.52949,126.92995
1570057233,np.nan,np.nan
1570057253,np.nan,np.nan
1570057273,37.527402,126.926663
1570057303,np.nan,np.nan
1570057333,37.52594,126.924324
1570057393,37.525388,126.923438
1570057416,np.nan,np.nan
1570057439,np.nan,np.nan
1570057463,37.523605,126.920262
1570057488,np.nan,np.nan
1570057513,37.522285,126.918401
1570057523,np.nan,np.nan
1570057533,np.nan,np.nan
1570057543,np.nan,np.nan
1570057553,np.nan,np.nan
1570057563,np.nan,np.nan
1570057574,37.518413,126.912197
1570057589,np.nan,np.nan
1570057604,np.nan,np.nan
1570057619,np.nan,np.nan
1570057634,37.516726,126.907409
1570057694,37.516728,126.907413
1570057709,np.nan,np.nan
1570057724,np.nan,np.nan
1570057739,np.nan,np.nan
1570057754,37.515236,126.903068
1570057774,np.nan,np.nan
1570057794,np.nan,np.nan
1570057816,37.51404,126.899746
1570057875,37.514046,126.899639
1570057935,37.5134,126.897774
1570057995,37.513065,126.896814
1570058010,np.nan,np.nan
1570058025,np.nan,np.nan
1570058040,np.nan,np.nan
1570058055,37.511161,126.892234
1570058116,37.51026,126.89039
1570058133,37.509752,126.889423
1570058133,37.509752,126.889423
1570058258,37.509752,126.889423
1570058266,np.nan,np.nan
1570058274,np.nan,np.nan
1570058282,np.nan,np.nan
1570058290,np.nan,np.nan
1570058298,np.nan,np.nan
1570058309,37.506002,126.883979
1570058417,37.505317,126.882929
1570058427,np.nan,np.nan
1570058437,np.nan,np.nan
1570058447,np.nan,np.nan
1570058457,np.nan,np.nan
1570058467,np.nan,np.nan
1570058477,37.501174,126.877084
1570058497,np.nan,np.nan
1570058517,np.nan,np.nan
1570058538,37.499274,126.873334
1570058553,np.nan,np.nan
1570058568,np.nan,np.nan
1570058583,np.nan,np.nan
1570058598,37.499597,126.868559
1570058658,37.499642,126.868291
1570058678,np.nan,np.nan
1570058698,np.nan,np.nan
1570058718,37.497969,126.864816
1570058738,np.nan,np.nan
