1570054512.0,37.651011,127.036239
1570054536,np.nan,np.nan
1570054560,np.nan,np.nan
1570054585,37.653968,127.037977
1570054608,np.nan,np.nan
1570054632,37.655872,127.039137
1570054693,37.656442,127.039479
1570054723,np.nan,np.nan
1570054754,37.658205,127.040517
1570054768,np.nan,np.nan
1570054782,np.nan,np.nan
1570054796,np.nan,np.nan
1570054813,37.661658,127.042362
1570054873,37.663269,127.04267
1570054884,np.nan,np.nan
1570054895,np.nan,np.nan
1570054906,np.nan,np.nan
1570054917,np.nan,np.nan
1570054928,np.nan,np.nan
1570054941,37.669197,127.043757
1570054994,37.669641,127.04373
1570055010,np.nan,np.nan
1570055026,np.nan,np.nan
1570055043,37.67275,127.044333
1570055057,np.nan,np.nan
1570055071,np.nan,np.nan
1570055085,np.nan,np.nan
1570055099,np.nan,np.nan
1570055115,37.677329,127.045008
1570055135,np.nan,np.nan
1570055155,np.nan,np.nan
1570055175,37.680405,127.045525
1570055195,np.nan,np.nan
1570055215,np.nan,np.nan
1570055235,37.683316,127.046064
1570055295,37.683694,127.046115
1570055308,np.nan,np.nan
1570055321,np.nan,np.nan
1570055334,np.nan,np.nan
1570055347,np.nan,np.nan
1570055360,37.688824,127.045638
1570055415,37.690084,127.04548
1570055476,37.690084,127.04548
