20191003201510,37.591665,127.013343
20191003201611,37.589853,127.009232
20191003201659,37.589853,127.009232
20191003201811,37.588655,127.006403
20191003201911,37.586144,127.001622
20191003202011,37.584279,127.000021
20191003202124,37.582671,126.99834
20191003202211,37.579246,126.996516
20191003202311,37.576655,126.997109
20191003202411,37.577602,126.991194
20191003202511,37.577331,126.987198
20191003202612,37.57599,126.984135
20191003202720,37.575902,126.982017
20191003202813,37.575987,126.98027
20191003202913,37.575998,126.97983
20191003203014,37.575923,126.977782
20191003203116,37.576183,126.971324
20191003203227,37.576098,126.971239
20191003203308,37.575136,126.967991
20191003203415,37.57307,126.964609
20191003203515,37.57125,126.957545
20191003203535,37.571215,126.955274
20191003203716,37.566448,126.946761
20191003203817,37.563644,126.944163
20191003203917,37.5631,126.943667
20191003204017,37.560638,126.940553
20191003204118,37.560079,126.937326
20191003204130,37.560157,126.9355
20191003204314,37.562533,126.931462
20191003204419,37.564733,126.929082
20191003204449,37.566357,126.925786
20191003204619,37.566533,126.922453
20191003204720,37.567649,126.918156
20191003204820,37.568313,126.916908
20191003204921,37.571019,126.919956
20191003205020,37.572018,126.921315
20191003205120,37.572583,126.9221
20191003205220,37.573044,126.922738
20191003205320,37.575159,126.921622
20191003205420,37.577335,126.920864
20191003205521,37.577509,126.921978
20191003205604,37.576647,126.92493
20191003205722,37.575802,126.926073
20191003205749,37.575286,126.925184
20191003205829,37.575286,126.925184
20191003210023,37.572449,126.921915
20191003210123,37.572339,126.921763
20191003210215,37.57126,126.920025
20191003210324,37.568352,126.916422
20191003210424,37.568348,126.916431
20191003210522,37.567515,126.918145
20191003210624,37.56649,126.922019
20191003210713,37.566242,126.925073
20191003210823,37.56177,126.932045
20191003210911,37.559935,126.9357
20191003211002,37.559935,126.9357
20191003211127,37.559967,126.938451
20191003211224,37.561339,126.941598
20191003211237,37.5626,126.943301
20191003211424,37.565207,126.946013
20191003211524,37.56785,126.947834
20191003211544,37.569042,126.949325
20191003211724,37.572361,126.96266
20191003211824,37.574873,126.967979
20191003211924,37.575914,126.971307
20191003212024,37.575867,126.972194
20191003212124,37.575642,126.975428
20191003212224,37.575647,126.975873
20191003212324,37.575728,126.978696
20191003212425,37.575488,126.982614
20191003212525,37.575939,126.984343
20191003212625,37.577023,126.986652
20191003212726,37.57731,126.989287
20191003212826,37.577318,126.990192
20191003212926,37.575957,126.996834
20191003213007,37.578391,126.996824
20191003213127,37.581044,126.996643
20191003213227,37.583528,126.999431
20191003213307,37.584145,127.000073
20191003213408,37.584835,127.00069
20191003213508,37.587337,127.003411
20191003213608,37.588239,127.005766
20191003213708,37.589247,127.008174
20191003213825,37.589511,127.008779
20191003213908,37.591182,127.012161
20191003214016,37.590611,127.014347
20191003214122,37.590274,127.014893
20191003214208,37.588324,127.01729
20191003214309,37.587648,127.017998
20191003214331,37.585851,127.018921
20191003214517,37.585851,127.018921
20191003214609,37.583541,127.020238
20191003214721,37.580451,127.021863
20191003214814,37.580164,127.022044
20191003214910,37.578369,127.023039
20191003215010,37.575915,127.023164
20191003215110,37.575561,127.0235
20191003215210,37.576139,127.025313
20191003215310,37.577481,127.029895
20191003215418,37.57753,127.030063
20191003215510,37.578083,127.037471
20191003215610,37.578093,127.0383
20191003215710,37.578179,127.039112
20191003215824,37.580406,127.045702
20191003215911,37.580456,127.045749
20191003220011,37.581158,127.046626
20191003220111,37.584459,127.050715
20191003220217,37.587692,127.055061
20191003220312,37.588284,127.056431
20191003220417,37.589957,127.062068
20191003220512,37.589915,127.061928
20191003220620,37.591366,127.066923
20191003220713,37.591379,127.066876
20191003220813,37.592376,127.070251
20191003220913,37.59348,127.074625
20191003221013,37.594702,127.079511
20191003221113,37.594802,127.079905
20191003221214,37.595372,127.082109
20191003221314,37.595529,127.08274
20191003221416,37.595645,127.083199
20191003221514,37.595823,127.083883
20191003221554,37.595859,127.084022
20191003221715,37.596263,127.085437
20191003221735,37.596273,127.085436
20191003221915,37.595407,127.085706
20191003222015,37.59355,127.086204
20191003222116,37.59332,127.086265
20191003222216,37.59316,127.086307
20191003222316,37.592849,127.08639
20191003222425,37.591236,127.086801
20191003222517,37.588641,127.087471
20191003222624,37.586515,127.088098
20191003222717,37.585075,127.088363
20191003222820,37.582188,127.088601
20191003222918,37.581011,127.088497
20191003223024,37.579647,127.087651
20191003223118,37.578227,127.085879
