1570110941.0,37.512181,126.940123
1570110958,np.nan,np.nan
1570110975,np.nan,np.nan
1570110992,np.nan,np.nan
1570111012,37.508211,126.939968
1570111050,37.508211,126.939968
1570111067,np.nan,np.nan
1570111084,np.nan,np.nan
1570111101,np.nan,np.nan
1570111121,37.504695,126.938596
1570111141,np.nan,np.nan
1570111161,np.nan,np.nan
1570111183,37.50296,126.935768
1570111194,np.nan,np.nan
1570111205,np.nan,np.nan
1570111216,np.nan,np.nan
1570111227,np.nan,np.nan
1570111242,37.500195,126.931209
1570111302,37.499735,126.929391
1570111333,np.nan,np.nan
1570111364,37.497775,126.927841
1570111385,np.nan,np.nan
1570111406,np.nan,np.nan
1570111429,37.494757,126.927191
1570111466,37.494478,126.927265
1570111504,np.nan,np.nan
1570111542,37.491858,126.926761
1570111602,37.49037,126.927364
1570111662,37.48912,126.927952
1570111692,np.nan,np.nan
1570111722,37.486637,126.929086
1570111752,np.nan,np.nan
1570111783,37.484764,126.92954
1570111843,37.484312,126.929599
1570111903,37.482798,126.929721
1570111977,37.482484,126.929775
1570112000,np.nan,np.nan
1570112024,37.480091,126.930296
1570112039,np.nan,np.nan
1570112054,np.nan,np.nan
1570112069,np.nan,np.nan
1570112084,37.47762,126.933699
1570112144,37.477295,126.935322
1570112174,np.nan,np.nan
1570112204,37.475513,126.936418
1570112234,np.nan,np.nan
1570112264,37.474121,126.933848
1570112294,np.nan,np.nan
1570112325,37.472379,126.933109
1570112385,37.471307,126.933766
1570112417,np.nan,np.nan
1570112449,37.469455,126.932753
1570112463,np.nan,np.nan
1570112477,np.nan,np.nan
1570112491,np.nan,np.nan
1570112505,37.465967,126.93127
1570112565,37.464815,126.931402
1570112585,np.nan,np.nan
1570112605,np.nan,np.nan
1570112626,37.461863,126.931767
1570112646,np.nan,np.nan
1570112666,np.nan,np.nan
1570112686,37.458843,126.929981
1570112716,np.nan,np.nan
1570112746,37.459766,126.927677
1570112807,37.460733,126.926316
1570112867,37.461257,126.925115
1570112887,np.nan,np.nan
1570112907,np.nan,np.nan
1570112927,37.458788,126.922205
1570112942,np.nan,np.nan
1570112957,np.nan,np.nan
1570112972,np.nan,np.nan
1570112988,37.454617,126.921085
1570113003,np.nan,np.nan
1570113018,np.nan,np.nan
1570113033,np.nan,np.nan
1570113048,37.450225,126.921621
1570113060,np.nan,np.nan
1570113072,np.nan,np.nan
1570113084,np.nan,np.nan
1570113096,np.nan,np.nan
1570113108,37.445858,126.918017
1570113114,np.nan,np.nan
1570113120,np.nan,np.nan
1570113128,37.443518,126.916074
1570113135,np.nan,np.nan
1570113142,np.nan,np.nan
1570113149,np.nan,np.nan
1570113156,np.nan,np.nan
1570113163,np.nan,np.nan
1570113170,np.nan,np.nan
1570113177,np.nan,np.nan
1570113184,np.nan,np.nan
1570113191,np.nan,np.nan
1570113198,np.nan,np.nan
1570113209,37.433138,126.914536
1570113274,37.432337,126.915125
1570113292,np.nan,np.nan
1570113310,np.nan,np.nan
1570113328,np.nan,np.nan
1570113349,37.436125,126.914457
1570113410,37.436834,126.914639
1570113470,37.437136,126.914716
1570113470,37.437136,126.914716
1570113481,np.nan,np.nan
1570113492,np.nan,np.nan
1570113503,np.nan,np.nan
1570113514,np.nan,np.nan
1570113525,np.nan,np.nan
1570113536,np.nan,np.nan
1570113547,np.nan,np.nan
1570113558,np.nan,np.nan
1570113569,np.nan,np.nan
1570113580,np.nan,np.nan
1570113592,37.446734,126.919127
1570113603,np.nan,np.nan
1570113614,np.nan,np.nan
1570113625,np.nan,np.nan
1570113636,np.nan,np.nan
1570113650,37.451073,126.920872
1570113681,np.nan,np.nan
1570113713,37.45362,126.921303
1570113724,np.nan,np.nan
1570113735,np.nan,np.nan
1570113746,np.nan,np.nan
1570113757,np.nan,np.nan
1570113772,37.458647,126.922343
1570113791,np.nan,np.nan
1570113810,np.nan,np.nan
1570113830,37.461265,126.92467
1570113860,np.nan,np.nan
1570113890,37.459873,126.92752
1570113921,np.nan,np.nan
1570113952,37.458931,126.930307
1570113971,np.nan,np.nan
1570113990,np.nan,np.nan
1570114010,37.462169,126.931866
1570114040,np.nan,np.nan
1570114071,37.464666,126.931551
1570114091,np.nan,np.nan
1570114111,np.nan,np.nan
1570114131,37.467596,126.931872
1570114151,np.nan,np.nan
1570114171,np.nan,np.nan
1570114191,37.470762,126.933612
1570114254,37.471316,126.933907
1570114284,np.nan,np.nan
1570114314,37.473207,126.933686
1570114372,37.47393,126.934274
1570114392,np.nan,np.nan
1570114412,np.nan,np.nan
1570114433,37.476331,126.937353
1570114483,37.476758,126.937403
1570114500,np.nan,np.nan
1570114517,np.nan,np.nan
1570114534,np.nan,np.nan
1570114553,37.478291,126.932746
1570114568,np.nan,np.nan
1570114583,np.nan,np.nan
1570114598,np.nan,np.nan
1570114613,37.481657,126.929982
1570114673,37.481997,126.929948
1570114734,37.483384,126.929817
1570114794,37.483867,126.929774
1570114854,37.483916,126.92977
1570114884,np.nan,np.nan
1570114914,37.485752,126.929555
1570114944,np.nan,np.nan
1570114975,37.488013,126.928596
1570114995,np.nan,np.nan
1570115015,37.490338,126.927528
1570115041,np.nan,np.nan
1570115067,np.nan,np.nan
1570115095,37.49371,126.927081
1570115135,37.495142,126.927424
1570115155,np.nan,np.nan
1570115175,np.nan,np.nan
1570115195,37.498164,126.928058
1570115235,np.nan,np.nan
1570115276,37.499634,126.930031
1570115336,37.500331,126.931698
1570115356,np.nan,np.nan
1570115376,np.nan,np.nan
1570115396,37.502146,126.934677
1570115416,np.nan,np.nan
1570115436,np.nan,np.nan
1570115456,37.503868,126.937489
1570115497,37.504776,126.938929
1570115527,np.nan,np.nan
1570115557,37.506955,126.939916
1570115580,np.nan,np.nan
1570115603,np.nan,np.nan
1570115627,37.510453,126.940337
1570115652,np.nan,np.nan
1570115677,37.512527,126.940264
1570115738,37.513606,126.9418
1570115749,np.nan,np.nan
1570115760,np.nan,np.nan
1570115771,np.nan,np.nan
1570115782,np.nan,np.nan
1570115793,np.nan,np.nan
1570115805,37.512825,126.949256
1570115861,37.512681,126.94968
1570115872,np.nan,np.nan
1570115883,np.nan,np.nan
1570115894,np.nan,np.nan
1570115905,np.nan,np.nan
1570115918,37.513322,126.955737
1570115927,np.nan,np.nan
1570115936,np.nan,np.nan
1570115945,np.nan,np.nan
1570115954,np.nan,np.nan
1570115967,37.517364,126.959038
1570116017,37.517364,126.959038
1570116027,np.nan,np.nan
1570116037,np.nan,np.nan
1570116047,np.nan,np.nan
1570116057,np.nan,np.nan
1570116067,np.nan,np.nan
1570116077,np.nan,np.nan
1570116087,np.nan,np.nan
1570116099,37.524008,126.963087
1570116159,37.524612,126.96366
1570116179,np.nan,np.nan
1570116199,np.nan,np.nan
1570116219,37.527088,126.965962
1570116230,np.nan,np.nan
1570116241,np.nan,np.nan
1570116252,np.nan,np.nan
1570116263,np.nan,np.nan
1570116274,np.nan,np.nan
1570116286,37.531497,126.970235
1570116286,37.531497,126.970235
1570116310,np.nan,np.nan
1570116334,np.nan,np.nan
1570116358,np.nan,np.nan
1570116382,np.nan,np.nan
1570116408,37.535361,126.973979
1570116415,np.nan,np.nan
1570116422,np.nan,np.nan
1570116429,np.nan,np.nan
1570116436,np.nan,np.nan
1570116443,np.nan,np.nan
1570116450,np.nan,np.nan
1570116461,37.541716,126.972985
