1570054510.0,37.578314,127.03964
1570054571,37.578453,127.040076
1570054632,37.578733,127.04096
1570054692,37.579047,127.041965
1570054761,37.579062,127.042013
1570054778,np.nan,np.nan
1570054795,np.nan,np.nan
1570054812,37.58043,127.045718
1570054873,37.580926,127.046336
1570054888,np.nan,np.nan
1570054903,np.nan,np.nan
1570054918,np.nan,np.nan
1570054934,37.583749,127.050008
1570054964,np.nan,np.nan
1570054994,37.585409,127.051434
1570055014,np.nan,np.nan
1570055034,np.nan,np.nan
1570055055,37.588036,127.05361
1570055085,np.nan,np.nan
1570055116,37.588269,127.056395
1570055131,np.nan,np.nan
1570055146,np.nan,np.nan
1570055161,np.nan,np.nan
1570055177,37.589802,127.061545
1570055237,37.58989,127.061845
1570055252,np.nan,np.nan
1570055267,np.nan,np.nan
1570055282,np.nan,np.nan
1570055298,37.591279,127.066523
1570055358,37.591329,127.0667
1570055373,np.nan,np.nan
1570055388,np.nan,np.nan
1570055403,np.nan,np.nan
1570055418,37.592837,127.072018
1570055479,37.592904,127.072289
1570055508,np.nan,np.nan
1570055538,37.593587,127.075097
1570055568,np.nan,np.nan
1570055599,37.594398,127.078314
1570055659,37.594731,127.079626
1570055679,np.nan,np.nan
1570055699,np.nan,np.nan
1570055719,37.595674,127.083311
1570055779,37.596231,127.08544
1570055839,37.596059,127.085523
1570055899,37.594366,127.085988
1570055959,37.593265,127.08628
1570055989,np.nan,np.nan
1570056019,37.59064,127.086955
1570056049,np.nan,np.nan
1570056079,37.58863,127.087474
1570056139,37.58821,127.087592
1570056169,np.nan,np.nan
1570056199,37.58566,127.088329
1570056219,np.nan,np.nan
1570056239,np.nan,np.nan
1570056259,37.582733,127.088455
1570056324,37.581224,127.088434
1570056379,37.580872,127.088474
1570056399,37.58082,127.088465
1570056434,np.nan,np.nan
1570056469,np.nan,np.nan
1570056505,37.5783,127.085932
