1570133647.0,37.437013,126.914684
1570133657,np.nan,np.nan
1570133667,np.nan,np.nan
1570133677,np.nan,np.nan
1570133687,np.nan,np.nan
1570133697,np.nan,np.nan
1570133707,np.nan,np.nan
1570133717,np.nan,np.nan
1570133727,np.nan,np.nan
1570133737,np.nan,np.nan
1570133747,np.nan,np.nan
1570133757,np.nan,np.nan
1570133767,37.447329,126.919825
1570133777,np.nan,np.nan
1570133787,np.nan,np.nan
1570133797,np.nan,np.nan
1570133807,np.nan,np.nan
1570133817,np.nan,np.nan
1570133828,37.452794,126.921065
1570133840,np.nan,np.nan
1570133852,np.nan,np.nan
1570133864,np.nan,np.nan
1570133876,np.nan,np.nan
1570133888,np.nan,np.nan
1570133905,37.458647,126.922343
1570133919,np.nan,np.nan
1570133933,np.nan,np.nan
1570133948,37.461285,126.924153
1570133973,np.nan,np.nan
1570133998,np.nan,np.nan
1570134025,37.460167,126.92728
1570134039,np.nan,np.nan
1570134053,np.nan,np.nan
1570134068,37.459378,126.930744
1570134083,np.nan,np.nan
1570134098,np.nan,np.nan
1570134113,np.nan,np.nan
1570134129,37.463226,126.931733
1570134162,np.nan,np.nan
1570134195,37.465319,126.931468
1570134230,np.nan,np.nan
1570134265,37.467593,126.93187
1570134279,np.nan,np.nan
1570134293,np.nan,np.nan
1570134309,37.470578,126.933511
1570134339,np.nan,np.nan
1570134369,37.47318,126.933454
1570134385,np.nan,np.nan
1570134401,np.nan,np.nan
1570134417,np.nan,np.nan
1570134434,37.476192,126.937495
1570134497,37.476575,126.937389
1570134510,np.nan,np.nan
1570134523,np.nan,np.nan
1570134536,np.nan,np.nan
1570134550,37.47852,126.932417
1570134610,37.478719,126.932168
1570134630,np.nan,np.nan
1570134650,np.nan,np.nan
1570134670,37.481711,126.929977
1570134700,np.nan,np.nan
1570134731,37.48374,126.929786
1570134791,37.484071,126.929755
1570134823,np.nan,np.nan
1570134855,37.486005,126.929553
1570134883,np.nan,np.nan
1570134911,37.488112,126.928551
1570134941,np.nan,np.nan
1570134972,37.490026,126.927672
1570134987,np.nan,np.nan
1570135002,np.nan,np.nan
1570135017,np.nan,np.nan
1570135034,37.494514,126.927398
1570135093,37.494726,126.927324
1570135109,np.nan,np.nan
1570135125,np.nan,np.nan
1570135141,np.nan,np.nan
1570135160,37.498499,126.928115
1570135177,np.nan,np.nan
1570135194,np.nan,np.nan
1570135213,37.500183,126.931445
1570135233,np.nan,np.nan
1570135253,np.nan,np.nan
1570135273,37.501954,126.934362
1570135303,np.nan,np.nan
1570135333,37.503262,126.936499
1570135363,np.nan,np.nan
1570135394,37.504459,126.938456
1570135414,np.nan,np.nan
1570135434,np.nan,np.nan
1570135454,37.507095,126.939952
1570135469,np.nan,np.nan
1570135484,np.nan,np.nan
1570135499,np.nan,np.nan
1570135514,37.511291,126.940235
1570135544,np.nan,np.nan
1570135574,37.513248,126.940344
1570135634,37.513626,126.942128
1570135694,37.513676,126.94297
1570135708,np.nan,np.nan
1570135722,np.nan,np.nan
1570135736,np.nan,np.nan
1570135750,np.nan,np.nan
1570135766,37.512745,126.949359
1570135782,np.nan,np.nan
1570135798,np.nan,np.nan
1570135815,37.512579,126.953811
1570135875,37.513342,126.955774
1570135887,np.nan,np.nan
1570135899,np.nan,np.nan
1570135911,np.nan,np.nan
1570135923,np.nan,np.nan
1570135937,37.517364,126.959038
1570135944,np.nan,np.nan
1570135951,np.nan,np.nan
1570135958,np.nan,np.nan
1570135965,np.nan,np.nan
1570135972,np.nan,np.nan
1570135979,np.nan,np.nan
1570135986,np.nan,np.nan
1570135996,37.524097,126.96317
1570136011,np.nan,np.nan
1570136026,np.nan,np.nan
1570136041,np.nan,np.nan
1570136056,37.527135,126.966006
1570136086,np.nan,np.nan
1570136116,37.529221,126.967934
1570136130,np.nan,np.nan
1570136144,np.nan,np.nan
1570136160,37.531497,126.970235
1570136175,np.nan,np.nan
1570136190,np.nan,np.nan
1570136205,np.nan,np.nan
1570136220,np.nan,np.nan
1570136237,37.535237,126.973853
1570136267,np.nan,np.nan
1570136297,37.537272,126.974139
1570136307,np.nan,np.nan
1570136317,np.nan,np.nan
1570136327,np.nan,np.nan
1570136337,np.nan,np.nan
1570136347,np.nan,np.nan
1570136357,37.543141,126.972607
1570136417,37.54336,126.972549
1570136447,np.nan,np.nan
1570136477,37.545239,126.972059
1570136487,np.nan,np.nan
1570136497,np.nan,np.nan
1570136507,np.nan,np.nan
1570136517,np.nan,np.nan
1570136527,np.nan,np.nan
1570136538,37.550744,126.972139
1570136598,37.551624,126.972321
1570136628,np.nan,np.nan
1570136658,37.554181,126.972876
1570136678,np.nan,np.nan
1570136698,np.nan,np.nan
1570136718,37.557746,126.973246
1570136738,np.nan,np.nan
1570136758,np.nan,np.nan
1570136778,37.55999,126.975518
1570136811,np.nan,np.nan
1570136845,37.560939,126.97858
1570136858,np.nan,np.nan
1570136871,np.nan,np.nan
1570136884,np.nan,np.nan
1570136899,37.563699,126.982148
1570136915,np.nan,np.nan
1570136931,np.nan,np.nan
1570136947,37.565876,126.98539
1570137019,37.566061,126.986889
1570137039,np.nan,np.nan
1570137059,np.nan,np.nan
1570137079,37.566234,126.991247
1570137110,37.566256,126.991667
1570137125,np.nan,np.nan
1570137140,np.nan,np.nan
1570137155,np.nan,np.nan
1570137170,np.nan,np.nan
1570137185,np.nan,np.nan
1570137200,37.566648,126.999408
1570137260,37.566737,127.001303
1570137275,np.nan,np.nan
1570137290,np.nan,np.nan
1570137305,np.nan,np.nan
1570137320,37.56624,127.006098
1570137381,37.566034,127.007266
1570137411,np.nan,np.nan
1570137441,37.56762,127.008979
1570137506,37.567974,127.009264
1570137524,np.nan,np.nan
1570137542,np.nan,np.nan
1570137561,37.571066,127.009295
1570137622,37.57109,127.00928
1570137682,37.571621,127.010737
1570137712,np.nan,np.nan
1570137742,37.572414,127.01389
1570137772,np.nan,np.nan
1570137802,37.573308,127.017092
1570137822,np.nan,np.nan
1570137842,np.nan,np.nan
1570137862,37.574394,127.020409
1570137882,np.nan,np.nan
1570137902,np.nan,np.nan
1570137923,37.576864,127.023264
1570137983,37.577982,127.023232
1570138044,37.579163,127.022726
1570138074,np.nan,np.nan
1570138104,37.580948,127.021772
1570138124,np.nan,np.nan
1570138144,np.nan,np.nan
1570138164,37.584073,127.02009
1570138194,np.nan,np.nan
1570138224,37.585875,127.019127
1570138239,np.nan,np.nan
1570138254,np.nan,np.nan
1570138270,37.588605,127.01723
1570138345,37.589449,127.016071
1570138405,37.589886,127.015532
1570138465,37.590715,127.014512
1570138525,37.591743,127.013247
1570138540,np.nan,np.nan
1570138555,np.nan,np.nan
1570138570,np.nan,np.nan
1570138585,37.593287,127.017779
1570138600,np.nan,np.nan
1570138615,np.nan,np.nan
1570138630,np.nan,np.nan
1570138645,37.596356,127.021218
1570138666,np.nan,np.nan
1570138687,37.598517,127.021846
1570138698,np.nan,np.nan
