1570133953.0,37.631928,127.013637
1570133976,np.nan,np.nan
1570133999,np.nan,np.nan
1570134023,37.629213,127.013002
1570134038,np.nan,np.nan
1570134053,np.nan,np.nan
1570134068,np.nan,np.nan
1570134083,37.624774,127.012386
1570134139,37.623208,127.013104
1570134156,np.nan,np.nan
1570134173,np.nan,np.nan
1570134192,37.620191,127.013424
1570134250,37.620146,127.014962
1570134280,np.nan,np.nan
1570134310,37.619927,127.01831
1570134371,37.619671,127.020161
1570134386,np.nan,np.nan
1570134401,np.nan,np.nan
1570134416,np.nan,np.nan
1570134431,37.616088,127.021985
1570134445,np.nan,np.nan
1570134459,np.nan,np.nan
1570134473,np.nan,np.nan
1570134487,np.nan,np.nan
1570134501,37.611532,127.022039
1570134501,37.611532,127.022039
1570134528,np.nan,np.nan
1570134555,np.nan,np.nan
1570134582,np.nan,np.nan
1570134612,37.607776,127.023412
1570134632,np.nan,np.nan
1570134652,np.nan,np.nan
1570134672,37.604659,127.024779
1570134733,37.603758,127.02442
1570134748,np.nan,np.nan
1570134763,np.nan,np.nan
1570134778,np.nan,np.nan
1570134793,np.nan,np.nan
1570134808,37.598811,127.021709
1570134853,37.597536,127.021553
1570134868,np.nan,np.nan
1570134883,np.nan,np.nan
1570134898,np.nan,np.nan
1570134913,37.594147,127.018513
1570134974,37.593466,127.017733
1570134994,np.nan,np.nan
1570135014,np.nan,np.nan
1570135034,37.592103,127.013609
1570135064,np.nan,np.nan
1570135094,37.590125,127.015077
1570135129,np.nan,np.nan
1570135165,37.588243,127.017259
1570135182,np.nan,np.nan
1570135199,np.nan,np.nan
1570135217,37.585851,127.018921
1570135234,np.nan,np.nan
1570135251,np.nan,np.nan
1570135268,np.nan,np.nan
1570135285,37.582396,127.020796
1570135310,np.nan,np.nan
1570135335,37.580578,127.021823
1570135365,np.nan,np.nan
1570135396,37.578535,127.022933
1570135416,np.nan,np.nan
1570135436,np.nan,np.nan
1570135456,37.575803,127.022913
1570135516,37.575142,127.021903
1570135551,np.nan,np.nan
1570135586,37.574265,127.01952
1570135593,np.nan,np.nan
1570135600,np.nan,np.nan
1570135607,np.nan,np.nan
1570135614,np.nan,np.nan
1570135621,np.nan,np.nan
1570135628,np.nan,np.nan
1570135641,37.571953,127.012046
1570135668,np.nan,np.nan
1570135696,37.571585,127.009724
1570135756,37.571515,127.009367
1570135779,np.nan,np.nan
1570135802,np.nan,np.nan
1570135827,37.571127,127.005714
1570135852,np.nan,np.nan
1570135877,37.571111,127.002906
1570135937,37.571103,127.002317
1570135997,37.570817,127.001841
1570136057,37.569956,127.001894
1570136087,np.nan,np.nan
1570136118,37.567908,127.002047
1570136148,np.nan,np.nan
1570136178,37.566757,126.999211
1570136193,np.nan,np.nan
1570136208,np.nan,np.nan
